worker_type,spouse_type,birth_yr,claim_age,age,year,marginal_irr_scheduled,marginal_irr_payable
medium,high,1990,65,58,2048,-0.059339984511691646,-0.10186584942781196
medium,high,1990,65,59,2049,-0.10200676401643882,-0.14919844353772416
medium,high,1990,65,60,2050,-0.16311713340834777,-0.2155997882273324
medium,high,1990,65,61,2051,-0.2408486087635806,-0.299887363985054
medium,high,1990,65,62,2052,-0.35633129063265023,-0.4222102486265529
medium,high,1990,65,63,2053,-0.5481005998069574,-0.6156650353675843
medium,high,1990,65,64,2054,-0.8490795845782241,-0.8908276055116932
medium,high,1995,65,21,2016,NA,NA
medium,high,1995,65,22,2017,NA,NA
medium,high,1995,65,23,2018,NA,NA
medium,high,1995,65,24,2019,NA,NA
medium,high,1995,65,25,2020,NA,NA
medium,high,1995,65,26,2021,NA,NA
medium,high,1995,65,27,2022,NA,NA
medium,high,1995,65,28,2023,NA,NA
medium,high,1995,65,29,2024,NA,NA
medium,high,1995,65,30,2025,0.010417485864586684,6.15771505931173e-4
medium,high,1995,65,31,2026,-0.04596798137460367,-0.05549071391153926
medium,high,1995,65,32,2027,-0.04835730365899349,-0.058145814242969385
medium,high,1995,65,33,2028,-0.07617183574170461,-0.08596544498071401
medium,high,1995,65,34,2029,-0.0828082891752343,-0.09285273306634056
medium,high,1995,65,35,2030,-0.08718469719092559,-0.09751011612025418
medium,high,1995,65,36,2031,-0.0895461833583473,-0.10018463653814491
medium,high,1995,65,37,2032,-0.09372655061354007,-0.10471775439488828
medium,high,1995,65,38,2033,-0.09783103090660683,-0.10914351864553273
medium,high,1995,65,39,2034,-0.10234594383845108,-0.11405175575176751
medium,high,1995,65,40,2035,-0.10599125755587968,-0.11811360166984353
medium,high,1995,65,41,2036,-0.11067163822497106,-0.12322376150876035
medium,high,1995,65,42,2037,-0.1159478608445148,-0.1289602526569027
medium,high,1995,65,43,2038,-0.05572402188355474,-0.0702516932832068
medium,high,1995,65,44,2039,0.018605156655653543,0.002190923027074021
medium,high,1995,65,45,2040,0.018794986122131707,0.0015634892939051515
medium,high,1995,65,46,2041,0.018960560248126868,8.277042294846382e-4
medium,high,1995,65,47,2042,0.019108343674687722,-2.6369457594932477e-5
medium,high,1995,65,48,2043,0.019384006436068635,-8.692256569287071e-4
medium,high,1995,65,49,2044,0.01960756567541999,-0.0019039241504283932
medium,high,1995,65,50,2045,0.0199206804958334,-0.003014975445016166
medium,high,1995,65,51,2046,0.02041220064620375,-0.004153064185392741
medium,high,1995,65,52,2047,0.020825255331567094,-0.00561671199178182
medium,high,1995,65,53,2048,0.02120752784547153,-0.007417693804713799
medium,high,1995,65,54,2049,0.022142981173785214,-0.00907175297526519
medium,high,1995,65,55,2050,0.022641607002295894,-0.011659481678883421
medium,high,1995,65,56,2051,-0.01094754111463525,-0.04774015440991819
medium,high,1995,65,57,2052,-0.026159806786466233,-0.06681354083670643
medium,high,1995,65,58,2053,-0.05529584815668931,-0.10023535793680871
medium,high,1995,65,59,2054,-0.09722042010398646,-0.14711872273499083
medium,high,1995,65,60,2055,-0.15684206377583365,-0.2124575037565104
medium,high,1995,65,61,2056,-0.2367662662022466,-0.2991781850993914
medium,high,1995,65,62,2057,-0.34934410925353854,-0.4192620958098139
medium,high,1995,65,63,2058,-0.5418887755813611,-0.6137260511811494
medium,high,1995,65,64,2059,-0.8443642218163616,-0.8893542348242077
medium,high,2000,65,21,2021,NA,NA
medium,high,2000,65,22,2022,NA,NA
medium,high,2000,65,23,2023,NA,NA
medium,high,2000,65,24,2024,NA,NA
medium,high,2000,65,25,2025,NA,NA
medium,high,2000,65,26,2026,NA,NA
medium,high,2000,65,27,2027,NA,NA
medium,high,2000,65,28,2028,NA,NA
medium,high,2000,65,29,2029,NA,NA
medium,high,2000,65,30,2030,0.009721256480466955,-3.8290852181510626e-4
medium,high,2000,65,31,2031,-0.046900981210643344,-0.05671421768290519
medium,high,2000,65,32,2032,-0.04886671317062086,-0.0589598770100751
medium,high,2000,65,33,2033,-0.07580925297055263,-0.08592144128225099
medium,high,2000,65,34,2034,-0.08401851862981369,-0.09435454974073876
medium,high,2000,65,35,2035,-0.08762792597854352,-0.09828080629665892
medium,high,2000,65,36,2036,-0.09016094643119288,-0.1011280324693552
medium,high,2000,65,37,2037,-0.09419099742009807,-0.10549937865622006
medium,high,2000,65,38,2038,-0.0982346829971773,-0.1099192256859951
medium,high,2000,65,39,2039,-0.10219537737413431,-0.11427022214709781
medium,high,2000,65,40,2040,-0.10675258845923852,-0.11923570323559696
medium,high,2000,65,41,2041,-0.11036446504692121,-0.12331564414630114
medium,high,2000,65,42,2042,-0.11706592942008986,-0.13048056941905584
medium,high,2000,65,43,2043,-0.05611685480518658,-0.07109641686026547
medium,high,2000,65,44,2044,0.01840636527283057,0.0014795176196704674
medium,high,2000,65,45,2045,0.0185333119201887,7.644284813905777e-4
medium,high,2000,65,46,2046,0.01875549257405984,5.6702254333407254e-5
medium,high,2000,65,47,2047,0.0190165789715937,-7.166225525443437e-4
medium,high,2000,65,48,2048,0.019341171929037726,-0.0015475774258411068
medium,high,2000,65,49,2049,0.019505845198235283,-0.0026765880948932397
medium,high,2000,65,50,2050,0.019986838982006372,-0.0036694080887830216
medium,high,2000,65,51,2051,0.020255756638813738,-0.005075345547188248
medium,high,2000,65,52,2052,0.02085845645259643,-0.0064105063439298116
medium,high,2000,65,53,2053,0.021298783547529565,-0.008223674652891533
medium,high,2000,65,54,2054,0.021987387013332915,-0.010196135880327972
medium,high,2000,65,55,2055,0.022886507094834085,-0.012490571425874508
medium,high,2000,65,56,2056,-0.010939821755213353,-0.048876552024260334
medium,high,2000,65,57,2057,-0.026253358578030128,-0.06816661628855347
medium,high,2000,65,58,2058,-0.055423165778613503,-0.10174323965697696
medium,high,2000,65,59,2059,-0.09677822980891437,-0.14823962640572552
medium,high,2000,65,60,2060,-0.15703510485795813,-0.21433935658276115
medium,high,2000,65,61,2061,-0.23632423843406092,-0.30065211122850544
medium,high,2000,65,62,2062,-0.3492159243999209,-0.4212611795929062
medium,high,2000,65,63,2063,-0.5395910195684126,-0.6138861490506086
medium,high,2000,65,64,2064,-0.8446287234748915,-0.8907255792190726
medium,high,2005,65,21,2026,NA,NA
medium,high,2005,65,22,2027,NA,NA
medium,high,2005,65,23,2028,NA,NA
medium,high,2005,65,24,2029,NA,NA
medium,high,2005,65,25,2030,NA,NA
medium,high,2005,65,26,2031,NA,NA
medium,high,2005,65,27,2032,NA,NA
medium,high,2005,65,28,2033,NA,NA
medium,high,2005,65,29,2034,NA,NA
medium,high,2005,65,30,2035,0.009264225715457597,-9.668927068188227e-4
medium,high,2005,65,31,2036,-0.04718596523942864,-0.057128530987038406
medium,high,2005,65,32,2037,-0.04924791984114574,-0.05946716342464553
medium,high,2005,65,33,2038,-0.07600773226369262,-0.08624741108478873
medium,high,2005,65,34,2039,-0.08425208669023354,-0.09472752521983618
medium,high,2005,65,35,2040,-0.08739510249200122,-0.09817941029060451
medium,high,2005,65,36,2041,-0.08999706030684473,-0.10111843922162633
medium,high,2005,65,37,2042,-0.09536913358785282,-0.1068165593661321
medium,high,2005,65,38,2043,-0.09809980987449796,-0.10993552481017332
medium,high,2005,65,39,2044,-0.10232124735565784,-0.11454344427912777
medium,high,2005,65,40,2045,-0.10664145967818195,-0.11929812539523332
medium,high,2005,65,41,2046,-0.11074926381023287,-0.12386675747092979
medium,high,2005,65,42,2047,-0.11677602122169262,-0.13036502707832687
medium,high,2005,65,43,2048,-0.056048775568911524,-0.07122678104765823
medium,high,2005,65,44,2049,0.01836927285995138,0.0012215902549039814
medium,high,2005,65,45,2050,0.018678344353416643,6.754634076746591e-4
medium,high,2005,65,46,2051,0.018843916478966882,-1.0093472023608996e-4
medium,high,2005,65,47,2052,0.019060606799697677,-9.303935035389621e-4
medium,high,2005,65,48,2053,0.019347958499078333,-0.0018126563363300985
medium,high,2005,65,49,2054,0.01974873679484679,-0.002728712661471344
medium,high,2005,65,50,2055,0.019986328115914054,-0.003977416552202073
medium,high,2005,65,51,2056,0.02048644086282647,-0.005179699713730446
medium,high,2005,65,52,2057,0.020954073029189058,-0.006672333622092075
medium,high,2005,65,53,2058,0.021565341478594346,-0.008347100462948287
medium,high,2005,65,54,2059,0.022043128189934924,-0.010559623145658281
medium,high,2005,65,55,2060,0.02294513917943175,-0.012892081693885116
medium,high,2005,65,56,2061,-0.010860946526043525,-0.04928887801122461
medium,high,2005,65,57,2062,-0.02593509069089417,-0.06840218822532751
medium,high,2005,65,58,2063,-0.0550860437463786,-0.10201954465661356
medium,high,2005,65,59,2064,-0.09712791729172543,-0.14922759699696508
medium,high,2005,65,60,2065,-0.15723535425489954,-0.2152516229853333
medium,high,2005,65,61,2066,-0.23544568804097254,-0.3006592387932009
medium,high,2005,65,62,2067,-0.3500058319658169,-0.42285774475061355
medium,high,2005,65,63,2068,-0.5379552686988842,-0.6134128022594538
medium,high,2005,65,64,2069,-0.8437772592636026,-0.8906373230518908
medium,high,2010,65,21,2031,NA,NA
medium,high,2010,65,22,2032,NA,NA
medium,high,2010,65,23,2033,NA,NA
medium,high,2010,65,24,2034,NA,NA
medium,high,2010,65,25,2035,NA,NA
medium,high,2010,65,26,2036,NA,NA
medium,high,2010,65,27,2037,NA,NA
medium,high,2010,65,28,2038,NA,NA
medium,high,2010,65,29,2039,NA,NA
medium,high,2010,65,30,2040,0.00915568984511772,-0.0010342915290990629
medium,high,2010,65,31,2041,-0.047358729751470485,-0.057260238897407056
medium,high,2010,65,32,2042,-0.04924366389085366,-0.05942149882231429
medium,high,2010,65,33,2043,-0.07654051824019659,-0.08673480259418509
medium,high,2010,65,34,2044,-0.08465021109916138,-0.09507868227948002
medium,high,2010,65,35,2045,-0.08731196437440047,-0.09805296744758785
medium,high,2010,65,36,2046,-0.09079213270084285,-0.10186295916824928
medium,high,2010,65,37,2047,-0.09418270534152606,-0.10560056282807062
medium,high,2010,65,38,2048,-0.09797786209797943,-0.10977165707820424
medium,high,2010,65,39,2049,-0.10237851754180516,-0.11455262139017597
medium,high,2010,65,40,2050,-0.10640584055057689,-0.11901614544174766
medium,high,2010,65,41,2051,-0.11109708192118906,-0.12415477778014616
medium,high,2010,65,42,2052,-0.11675894883772353,-0.13028929275851564
medium,high,2010,65,43,2053,-0.05610785442463806,-0.07122783736605787
medium,high,2010,65,44,2054,0.01850777701475259,0.0014248530417557692
medium,high,2010,65,45,2055,0.018684018219713217,7.515269566995553e-4
medium,high,2010,65,46,2056,0.019009812995061548,1.3614546906470792e-4
medium,high,2010,65,47,2057,0.01921001198730843,-7.05528103066122e-4
medium,high,2010,65,48,2058,0.01955123867355968,-0.001530866088792382
medium,high,2010,65,49,2059,0.01981147876118139,-0.0025795991114484496
medium,high,2010,65,50,2060,0.020219928737722492,-0.003655599251706332
medium,high,2010,65,51,2061,0.020575910104178252,-0.004992313892220657
medium,high,2010,65,52,2062,0.020975550300090795,-0.006543546221953966
medium,high,2010,65,53,2063,0.02164446889035565,-0.008153691637987404
medium,high,2010,65,54,2064,0.022051402808257015,-0.010425446071276934
medium,high,2010,65,55,2065,0.023029695041454357,-0.012671171472856346
medium,high,2010,65,56,2066,-0.010735249096719635,-0.049018776463105485
medium,high,2010,65,57,2067,-0.025859588653602494,-0.06816636254672837
medium,high,2010,65,58,2068,-0.05546676538013684,-0.10219959796682321
medium,high,2010,65,59,2069,-0.09655594209330798,-0.14848937183739397
medium,high,2010,65,60,2070,-0.15787868142617978,-0.2156284723733275
medium,high,2010,65,61,2071,-0.23513019098273613,-0.3001249718690475
medium,high,2010,65,62,2072,-0.34823530294338023,-0.42101462246078214
medium,high,2010,65,63,2073,-0.5416543793747584,-0.6162356632600736
medium,high,2010,65,64,2074,-0.8418815231794624,-0.8891553385478141
medium,low,1930,65,21,1951,NA,NA
medium,low,1930,65,22,1952,NA,NA
medium,low,1930,65,23,1953,NA,NA
medium,low,1930,65,24,1954,NA,NA
medium,low,1930,65,25,1955,NA,NA
medium,low,1930,65,26,1956,NA,NA
medium,low,1930,65,27,1957,NA,NA
medium,low,1930,65,28,1958,NA,NA
medium,low,1930,65,29,1959,NA,NA
medium,low,1930,65,30,1960,0.0514325608606474,0.0514325608606474
medium,low,1930,65,31,1961,0.06469980021673316,0.06469980021673316
medium,low,1930,65,32,1962,0.06484569794031514,0.06484569794031514
medium,low,1930,65,33,1963,0.032857944184846,0.032857944184846
medium,low,1930,65,34,1964,0.027807205918311206,0.027807205918311206
medium,low,1930,65,35,1965,0.02795660835139424,0.02795660835139424
medium,low,1930,65,36,1966,0.026944096419610597,0.026944096419610597
medium,low,1930,65,37,1967,0.025722698981621273,0.025722698981621273
medium,low,1930,65,38,1968,0.026961685166479343,0.026961685166479343
medium,low,1930,65,39,1969,0.0240660515030533,0.0240660515030533
medium,low,1930,65,40,1970,0.02500893688121919,0.02500893688121919
medium,low,1930,65,41,1971,0.021984399770256458,0.021984399770256458
medium,low,1930,65,42,1972,0.02054512972814493,0.02054512972814493
medium,low,1930,65,43,1973,0.01794831493612037,0.01794831493612037
medium,low,1930,65,44,1974,0.021155924187390873,0.021155924187390873
medium,low,1930,65,45,1975,0.021270344351862036,0.021270344351862036
medium,low,1930,65,46,1976,0.021840643652556224,0.021840643652556224
medium,low,1930,65,47,1977,0.024514923333469163,0.024514923333469163
medium,low,1930,65,48,1978,0.023681853918575024,0.023681853918575024
medium,low,1930,65,49,1979,0.02418228313038684,0.02418228313038684
medium,low,1930,65,50,1980,0.02492006991329121,0.02492006991329121
medium,low,1930,65,51,1981,0.02424099780994382,0.02424099780994382
medium,low,1930,65,52,1982,0.026521565575003514,0.026521565575003514
medium,low,1930,65,53,1983,0.02575115648685622,0.02575115648685622
medium,low,1930,65,54,1984,0.020900925958189154,0.020900925958189154
medium,low,1930,65,55,1985,0.023896877623571733,0.023896877623571733
medium,low,1930,65,56,1986,-0.012170818520292226,-0.012170818520292226
medium,low,1930,65,57,1987,-0.026588396014728954,-0.026588396014728954
medium,low,1930,65,58,1988,-0.0629025541959447,-0.0629025541959447
medium,low,1930,65,59,1989,-0.10663165654090012,-0.10663165654090012
medium,low,1930,65,60,1990,-0.16847467532726446,-0.16847467532726446
medium,low,1930,65,61,1991,-0.25408476383330725,-0.25408476383330725
medium,low,1930,65,62,1992,-0.35347657907056873,-0.35347657907056873
medium,low,1930,65,63,1993,-0.5618605125270041,-0.5618605125270041
medium,low,1930,65,64,1994,-0.8644355387659481,-0.8644355387659481
medium,low,1935,65,21,1956,NA,NA
medium,low,1935,65,22,1957,NA,NA
medium,low,1935,65,23,1958,NA,NA
medium,low,1935,65,24,1959,NA,NA
medium,low,1935,65,25,1960,NA,NA
medium,low,1935,65,26,1961,NA,NA
medium,low,1935,65,27,1962,NA,NA
medium,low,1935,65,28,1963,NA,NA
medium,low,1935,65,29,1964,NA,NA
medium,low,1935,65,30,1965,0.048332173754702,0.048332173754702
medium,low,1935,65,31,1966,0.06055519490445871,0.06055519490445871
medium,low,1935,65,32,1967,0.06134335934916746,0.06134335934916746
medium,low,1935,65,33,1968,0.0349575496007728,0.0349575496007728
medium,low,1935,65,34,1969,0.026932498353925416,0.026932498353925416
medium,low,1935,65,35,1970,0.027629252734061582,0.027629252734061582
medium,low,1935,65,36,1971,0.025053813110036627,0.025053813110036627
medium,low,1935,65,37,1972,0.02489480655587628,0.02489480655587628
medium,low,1935,65,38,1973,0.02328670001781652,0.02328670001781652
medium,low,1935,65,39,1974,0.02509392223749707,0.02509392223749707
medium,low,1935,65,40,1975,0.02542167248497562,0.02542167248497562
medium,low,1935,65,41,1976,0.026728451567501477,0.026728451567501477
medium,low,1935,65,42,1977,0.028457371699469602,0.028457371699469602
medium,low,1935,65,43,1978,0.027153684656160637,0.027153684656160637
medium,low,1935,65,44,1979,0.028803887519008198,0.028803887519008198
medium,low,1935,65,45,1980,0.030401132454074498,0.030401132454074498
medium,low,1935,65,46,1981,0.028722215048010424,0.028722215048010424
medium,low,1935,65,47,1982,0.03046273212407624,0.03046273212407624
medium,low,1935,65,48,1983,0.031087436392695178,0.031087436392695178
medium,low,1935,65,49,1984,0.02834360728310714,0.02834360728310714
medium,low,1935,65,50,1985,0.03035705835954161,0.03035705835954161
medium,low,1935,65,51,1986,0.03105191400222318,0.03105191400222318
medium,low,1935,65,52,1987,0.030855189104728176,0.030855189104728176
medium,low,1935,65,53,1988,0.02546614451733986,0.02546614451733986
medium,low,1935,65,54,1989,0.029416813099470307,0.029416813099470307
medium,low,1935,65,55,1990,0.029700873243887926,0.029700873243887926
medium,low,1935,65,56,1991,-6.520229731719063e-4,-6.520229731719063e-4
medium,low,1935,65,57,1992,-0.022820449493466288,-0.022820449493466288
medium,low,1935,65,58,1993,-0.04453873971778621,-0.04453873971778621
medium,low,1935,65,59,1994,-0.08044161237216607,-0.08044161237216607
medium,low,1935,65,60,1995,-0.1333036444989546,-0.1333036444989546
medium,low,1935,65,61,1996,-0.21296439193479721,-0.21296439193479721
medium,low,1935,65,62,1997,-0.31172109607874243,-0.31172109607874243
medium,low,1935,65,63,1998,-0.48275690020579676,-0.48275690020579676
medium,low,1935,65,64,1999,-0.7451868043371895,-0.7451868043371895
medium,low,1940,65,21,1961,NA,NA
medium,low,1940,65,22,1962,NA,NA
medium,low,1940,65,23,1963,NA,NA
medium,low,1940,65,24,1964,NA,NA
medium,low,1940,65,25,1965,NA,NA
medium,low,1940,65,26,1966,NA,NA
medium,low,1940,65,27,1967,NA,NA
medium,low,1940,65,28,1968,NA,NA
medium,low,1940,65,29,1969,NA,NA
medium,low,1940,65,30,1970,0.05125733081001882,0.05125733081001882
medium,low,1940,65,31,1971,0.058997836798365455,0.058997836798365455
medium,low,1940,65,32,1972,0.059024296060232295,0.059024296060232295
medium,low,1940,65,33,1973,0.03157404705847067,0.03157404705847067
medium,low,1940,65,34,1974,0.0272449248474822,0.0272449248474822
medium,low,1940,65,35,1975,0.02808028940555385,0.02808028940555385
medium,low,1940,65,36,1976,0.02881954049379054,0.02881954049379054
