worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t,delta_pv_ben,net_tax
very_low,medium,1965,65,30,1995,5138.777279999999,637.2083827199998,749248.3783240167,0,0.12399999999999996
very_low,medium,1965,65,31,1996,5597.4024,694.0778975999999,751017.2246772457,1768.8463532290189,0.02198392616458431
very_low,medium,1965,65,32,1997,6143.424,761.7845759999999,751255.1647883634,237.9401111176703,0.1106715576172012
very_low,medium,1965,65,33,1998,6666.99264,826.70708736,751559.5997652452,304.4349768818356,0.10740601402074668
very_low,medium,1965,65,34,1999,7221.35208,895.4476579199999,751780.3113829492,220.71161770401525,0.11223779398784564
very_low,medium,1965,65,35,2000,7813.62126,968.88903624,752067.1790867568,286.86770380754024,0.10899500258339836
very_low,medium,1965,65,36,2001,8131.714239999999,1008.33256576,752322.490236879,255.31115012220107,0.11050073767376356
very_low,medium,1965,65,37,2002,8379.526679999999,1039.06130832,752633.882001416,311.39176453696564,0.1072395572870962
very_low,medium,1965,65,38,2003,8686.562249999999,1077.133719,752891.6225600941,257.7405586781679,0.11006896411288576
very_low,medium,1965,65,39,2004,9197.325900000002,1140.4684116000003,753188.0407804443,296.4182203501696,0.10821748504811818
very_low,medium,1965,65,40,2005,9644.71734,1195.9449501600002,753460.9708401371,272.9300596928224,0.10954629907493715
very_low,medium,1965,65,41,2006,10203.97224,1265.29255776,753749.7983158473,288.8274757101899,0.10884877606600364
very_low,medium,1965,65,42,2007,10747.85768,1332.7343523200002,754059.7548787891,309.9565629417775,0.10783766544463091
very_low,medium,1965,65,43,2008,11077.771960000002,1373.6437230400002,754366.5055173099,306.75063852081075,0.10792252020081863
very_low,medium,1965,65,44,2009,10992.1347,1363.0247027999999,754659.7342256807,293.22870837082155,0.10806233335821504
very_low,medium,1965,65,45,2010,11293.607930000002,1400.4073833200002,754937.8747519549,278.14052627421916,0.10887396945596728
very_low,medium,1965,65,46,2011,11690.453920000002,1449.6162860800002,755232.9537212087,295.0789692538092,0.10812549297240298
very_low,medium,1965,65,47,2012,12099.81591,1500.3771728400002,755567.7120276337,334.7583064249484,0.10633913358426848
very_low,medium,1965,65,48,2013,12299.355840000002,1525.1201241600002,755871.4819479525,303.7699203188531,0.10793443546485916
very_low,medium,1965,65,49,2014,12689.45496,1573.4924150400002,756188.3931191243,316.9111711718142,0.10738104147952852
very_low,medium,1965,65,50,2015,13130.92599,1628.23482276,756463.3998918994,275.0067727750866,0.1097846541006992
very_low,medium,1965,65,51,2016,13279.306950000002,1646.6340618000002,756766.436558566,303.0366666666232,0.10823198791026796
very_low,medium,1965,65,52,2017,13687.554080000002,1697.25670592,757074.4155158106,307.9789572445443,0.1080952076369773
very_low,medium,1965,65,53,2018,14079.366000000002,1745.841384,757376.3450211277,301.9295053171227,0.10840193811201625
very_low,medium,1965,65,54,2019,14498.79732,1797.85086768,757677.8393872652,301.4943661374273,0.10854224924348936
very_low,medium,1965,65,55,2020,14741.579,1827.955796,757839.365603198,161.52621593279764,0.11577341732262636
very_low,medium,1965,65,56,2021,15749.5182,1952.9402568,757892.2910632101,52.92546001216397,0.12144167464067109
very_low,medium,1965,65,57,2022,16203.96302,2009.29141448,757978.6301349037,86.33907169359736,0.11982187178468266
very_low,medium,1965,65,58,2023,16522.2064,2048.7535936,758012.8649229887,34.23478808498476,0.12230860141982763
very_low,medium,1965,65,59,2024,16673.3856,2067.4998144,758070.962486828,58.0975638392847,0.12103336034830038
very_low,medium,1965,65,60,2025,16691.025120000002,2069.68711488,758116.6654515807,45.70296475267969,0.12157081969468173
very_low,medium,1965,65,61,2026,16407.72858,2034.55834392,758126.3308388025,9.665387221844869,0.12345597367860324
very_low,medium,1965,65,62,2027,16522.21152,2048.75422848,758134.657980729,8.327141926507466,0.1235154622296825
very_low,medium,1965,65,63,2028,16630.61856,2062.1967014399997,758149.5100236001,14.852042871061713,0.1231062246588902
very_low,medium,1965,65,64,2029,16693.02746,2069.93540504,758169.7801587597,20.27013515960425,0.1227349058620502
very_low,medium,1970,65,21,1991,1505.0004,186.6200496,807810.9446571012,0,0.124
very_low,medium,1970,65,22,1992,1949.5107,241.7393268,807810.9446571012,0,0.124
very_low,medium,1970,65,23,1993,2521.46103,312.66116772,807810.9446571012,0,0.124
very_low,medium,1970,65,24,1994,3087.9589,382.9069036,807810.9446571012,0,0.124
very_low,medium,1970,65,25,1995,3631.73202,450.3347704799999,807810.9446571012,0,0.124
very_low,medium,1970,65,26,1996,4172.137900000001,517.3450996,807810.9446571012,0,0.124
very_low,medium,1970,65,27,1997,4799.549999999999,595.1441999999998,807810.9446571012,0,0.124
very_low,medium,1970,65,28,1998,5397.08928,669.23907072,807810.9446571012,0,0.124
very_low,medium,1970,65,29,1999,6033.02832,748.09551168,807810.9446571012,0,0.12399999999999996
very_low,medium,1970,65,30,2000,6688.20256,829.3371174399999,807810.9446571012,0,0.124
very_low,medium,1970,65,31,2001,7111.134719999999,881.7807052799999,809752.1127642395,1941.1681071383646,0.017946642282584267
very_low,medium,1970,65,32,2002,7448.468159999999,923.61005184,809994.286350996,242.17358675645664,0.11074940199185516
very_low,medium,1970,65,33,2003,7869.003449999999,975.7564278,810298.9235692015,304.6372182054911,0.10757559574966356
very_low,medium,1970,65,34,2004,8448.70635,1047.6395874,810561.6897987614,262.76622955990024,0.1102377310114197
very_low,medium,1970,65,35,2005,8979.56442,1113.46598808,810868.7526314103,307.0628326488659,0.10821781978074886
very_low,medium,1970,65,36,2006,9546.898270000002,1183.8153854800005,811145.4000306171,276.6473992068786,0.10998411270607857
very_low,medium,1970,65,37,2007,10182.180960000002,1262.59043904,811458.6773716817,313.27734106453136,0.1084191497134614
very_low,medium,1970,65,38,2008,10540.41735,1307.0117514,811771.7128825887,313.03551090706605,0.10841888487614974
very_low,medium,1970,65,39,2009,10503.59538,1302.44582712,812072.8377305769,301.1248479881324,0.10852300215722516
very_low,medium,1970,65,40,2010,10876.86963,1348.73183412,812378.7492557111,305.91152513423003,0.10839142906288696
very_low,medium,1970,65,41,2011,11346.61704,1406.9805129600002,812674.8726457938,296.12339008273557,0.10916875878729788
very_low,medium,1970,65,42,2012,11789.56422,1461.90596328,813011.9996492765,337.12700348265935,0.10750573327682322
very_low,medium,1970,65,43,2013,12030.02688,1491.7233331200002,813345.3212948547,333.3216455782531,0.1077142288198702
very_low,medium,1970,65,44,2014,12550.0104,1556.2012896,813665.8700704554,320.5487756006187,0.10864191455599174
very_low,medium,1970,65,45,2015,13034.72873,1616.30636252,813975.2776358778,309.40756542247254,0.10944151626400918
very_low,medium,1970,65,46,2016,13230.6648,1640.6024352,814301.9759284016,326.6982925237389,0.10858298870923178
very_low,medium,1970,65,47,2017,13737.87597,1703.49662028,814626.6676774792,324.69174907763954,0.10890398606774744
very_low,medium,1970,65,48,2018,14287.949200000005,1771.7057008000002,814990.3246472361,363.6569697569357,0.10727184594647708
very_low,medium,1970,65,49,2019,14769.29727,1831.39286148,815293.8405767098,303.51592947368044,0.11019620330958596
very_low,medium,1970,65,50,2020,15186.607800000002,1883.1393672,815619.0743284518,325.23375174193643,0.10947108769646412
very_low,medium,1970,65,51,2021,16536.99411,2050.58726964,815943.2587210446,324.1843925928697,0.11051435395918711
very_low,medium,1970,65,52,2022,17352.27536,2151.68214464,816273.1743517068,329.9156306621153,0.11052837728361715
very_low,medium,1970,65,53,2023,17987.886000000002,2230.4978640000004,816578.59168684,305.4173351333011,0.11147615348040756
very_low,medium,1970,65,54,2024,18618.613920000003,2308.7081260800005,816908.8003586527,330.2086718126666,0.11035575163901452
very_low,medium,1970,65,55,2025,19147.7128,2374.3163872,817056.2505994841,147.4502408313565,0.11782687901485214
very_low,medium,1970,65,56,2026,19568.8506,2426.5374744,817144.5555781589,88.30497867485974,0.12023429054201556
very_low,medium,1970,65,57,2027,19889.297280000003,2466.2728627200004,817212.3345812651,67.77900310617406,0.12103957949181522
very_low,medium,1970,65,58,2028,20217.61472,2506.9842252800004,817280.2369072618,67.90232599666342,0.12096273188497383
very_low,medium,1970,65,59,2029,20336.683199999996,2521.7487167999993,817307.3462968777,27.109389615943655,0.12274507219676756
very_low,medium,1970,65,60,2030,20335.03395,2521.5442098000003,817393.7491191204,86.4028222427005,0.11983597928356604
very_low,medium,1970,65,61,2031,19942.52228,2472.87276272,817422.0429093288,28.29379020840861,0.12255258980505802
very_low,medium,1970,65,62,2032,20064.18834,2487.95935416,817397.1691985417,-24.873710787156597,0.12531658923053454
very_low,medium,1970,65,63,2033,20166.74844,2500.67680656,817441.0265438042,43.85734526254237,0.12159570085375083
very_low,medium,1970,65,64,2034,20226.0097,2508.0252028000004,817462.9250730306,21.898529226426035,0.1227539441486401
very_low,medium,1975,65,21,1996,1788.0591000000002,221.7193284,876058.0904279627,0,0.124
very_low,medium,1975,65,22,1997,2331.21,289.07003999999995,876058.0904279627,0,0.12399999999999996
very_low,medium,1975,65,23,1998,3145.89696,390.09122303999993,876058.0904279627,0,0.12399999999999996
very_low,medium,1975,65,24,1999,3961.0792,491.17382079999993,876058.0904279627,0,0.12399999999999996
very_low,medium,1975,65,25,2000,4726.75854,586.11805896,876058.0904279627,0,0.124
very_low,medium,1975,65,26,2001,5300.42912,657.25321088,876058.0904279627,0,0.124
very_low,medium,1975,65,27,2002,5819.115749999999,721.5703529999998,876058.0904279627,0,0.124
very_low,medium,1975,65,28,2003,6370.1456499999995,789.8980605999999,876058.0904279627,0,0.124
very_low,medium,1975,65,29,2004,7058.412900000001,875.2431996000001,876058.0904279627,0,0.124
very_low,medium,1975,65,30,2005,7686.21152,953.09022848,876058.0904279627,0,0.124
very_low,medium,1975,65,31,2006,8348.70456,1035.23936544,878171.3985385667,2113.3081106039463,0.015365286419423408
very_low,medium,1975,65,32,2007,9050.82752,1122.30261248,878477.5470964358,306.1485578691354,0.1088009827519706
very_low,medium,1975,65,33,2008,9548.37807,1183.9988806800002,878774.345455477,296.79835904121865,0.10953017687562812
very_low,medium,1975,65,34,2009,9648.65157,1196.43279468,879085.4535742458,311.1081187687814,0.10855487491349092
very_low,medium,1975,65,35,2010,10126.74069,1255.7158455600002,879403.0985489347,317.64497468888294,0.10855413897635838
very_low,medium,1975,65,36,2011,10615.96367,1316.37949508,879716.4123241722,313.31377523753326,0.10911804983936244
very_low,medium,1975,65,37,2012,11169.06084,1384.96354416,880067.2778882305,350.86556405830197,0.10792207821257452
very_low,medium,1975,65,38,2013,11446.4808,1419.3636192,880388.172855336,320.89496710547246,0.1093792070309694
very_low,medium,1975,65,39,2014,11992.23216,1487.03678784,880704.2018355279,316.02898019191343,0.10994009060794388
very_low,medium,1975,65,40,2015,12553.74243,1556.66406132,881062.0158754693,357.81403994141147,0.10848899367374584
very_low,medium,1975,65,41,2016,12841.5276,1592.3494224,881406.2358736694,344.21999820007477,0.10915011816374036
very_low,medium,1975,65,42,2017,13385.62274,1659.81721976,881725.1758282799,318.93995461054146,0.11049639981945553
very_low,medium,1975,65,43,2018,13975.0744,1732.9092256,882086.9326581465,361.7568298665574,0.10890416262054872
very_low,medium,1975,65,44,2019,14606.9973,1811.2676652,882425.6089306901,338.67627254361287,0.11018123230302077
very_low,medium,1975,65,45,2020,15075.3506,1869.3434744,882814.5522587365,388.9433280463563,0.10846948803742834
very_low,medium,1975,65,46,2021,16476.41904,2043.07596096,883142.8957155691,328.343456832692,0.11183616948933736
very_low,medium,1975,65,47,2022,17416.070490000002,2159.59274076,883502.8842772064,359.98856163723394,0.11100487159405692
very_low,medium,1975,65,48,2023,18254.373200000002,2263.5422768000003,883844.9323731626,342.0480959562119,0.11173653972258296
very_low,medium,1975,65,49,2024,18965.976120000003,2351.7810388800003,884215.7633668355,370.83099367294926,0.11065317670905976
very_low,medium,1975,65,50,2025,19725.75696,2445.99386304,884551.5611428019,335.7977759663481,0.111891539156739
very_low,medium,1975,65,51,2026,20547.29313,2547.86434812,884930.6733787828,379.1122359809233,0.11033817497849031
very_low,medium,1975,65,52,2027,21298.775040000004,2641.0481049600003,885274.3226106273,343.64923184446525,0.11156324685592528
very_low,medium,1975,65,53,2028,22011.112800000003,2729.3779872000005,885640.0958695073,365.7732588800136,0.1106658006099544
very_low,medium,1975,65,54,2029,22709.29624,2815.95273376,885961.185843154,321.08997364668176,0.11218943181797882
very_low,medium,1975,65,55,2030,23328.06925,2892.680587,886151.648627826,190.46278467203956,0.116900466943928
very_low,medium,1975,65,56,2031,23784.659600000003,2949.2977904000004,886204.4752759458,52.826648119837046,0.12198949435809205
very_low,medium,1975,65,57,2032,24153.09876,2994.98424624,886299.9795621232,95.50428617733996,0.12027393937811295
very_low,medium,1975,65,58,2033,24516.43928,3040.0384707199996,886365.7844462474,65.804884124198,0.12136699687421978
very_low,medium,1975,65,59,2034,24640.824,3055.462176,886410.0850276604,44.30058141297195,0.12216407232235706
very_low,medium,1975,65,60,2035,24600.208710000003,3050.4258800400003,886440.9457603947,30.86073273431975,0.12266385644860638
very_low,medium,1975,65,61,2036,24063.39372,2983.86082128,886493.451780373,52.50601997831836,0.1215737340720219
very_low,medium,1975,65,62,2037,24143.0209,2993.7345916,886482.9549593595,-10.49682101351209,0.12450520617347537
very_low,medium,1975,65,63,2038,24197.7048,3000.5153952,886510.3397148303,27.38475547078997,0.12262578890415754
very_low,medium,1975,65,64,2039,24227.40081,3004.19770044,886531.6677847859,21.32806995557621,0.12288186259917092
very_low,medium,1980,65,21,2001,2271.61248,281.67994752000004,980488.7914818581,0,0.124
very_low,medium,1980,65,22,2002,2826.42765,350.4770286,980488.7914818581,0,0.124
very_low,medium,1980,65,23,2003,3713.079549999999,460.4218642,980488.7914818581,0,0.124
very_low,medium,1980,65,24,2004,4634.311500000001,574.6546260000001,980488.7914818581,0,0.124
very_low,medium,1980,65,25,2005,5432.08218,673.5781903200001,980488.7914818581,0,0.124
very_low,medium,1980,65,26,2006,6222.877010000001,771.6367492400001,980488.7914818581,0,0.124
very_low,medium,1980,65,27,2007,7070.959,876.798916,980488.7914818581,0,0.124
very_low,medium,1980,65,28,2008,7729.63939,958.47528436,980488.7914818581,0,0.124
very_low,medium,1980,65,29,2009,8060.89878,999.55144872,980488.7914818581,0,0.124
very_low,medium,1980,65,30,2010,8668.15664,1074.85142336,980488.7914818581,0,0.124
very_low,medium,1980,65,31,2011,9283.59576,1151.16587424,982884.8346055922,2396.043123734067,0.00951467398900987
very_low,medium,1980,65,32,2012,9928.05408,1231.07870592,983212.0921327808,327.2575271887472,0.1091590066956393
very_low,medium,1980,65,33,2013,10369.164960000002,1285.7764550400002,983538.6195256442,326.527392863296,0.10955267375972225
very_low,medium,1980,65,34,2014,11016.120239999998,1365.9989097599998,983892.983845562,354.3643199176295,0.10890237631203316
very_low,medium,1980,65,35,2015,11687.967089999998,1449.3079191599998,984242.1931696434,349.20932408154476,0.10969676417634217
very_low,medium,1980,65,36,2016,12014.61105,1489.8117701999995,984592.2581543856,350.0649847423192,0.1098004630270347
very_low,medium,1980,65,37,2017,12681.11628,1572.4584187199998,984946.9758351475,354.71768076182343,0.11005443187792267
very_low,medium,1980,65,38,2018,13297.179,1648.850196,985368.3353670668,421.3595319192391,0.10774378094805365
very_low,medium,1980,65,39,2019,13957.79742,1730.76688008,985714.1126637784,345.7772967116907,0.11101156831635375
very_low,medium,1980,65,40,2020,14519.0646,1800.3640104,986093.1163250332,379.0036612546537,0.1101769693136268
very_low,medium,1980,65,41,2021,15991.81848,1982.98549152,986483.9386354404,390.8223104072967,0.11087745847704109
very_low,medium,1980,65,42,2022,16969.50458,2104.21856792,986851.4113479212,367.4727124806959,0.11202350835634052
very_low,medium,1980,65,43,2023,17854.6424,2213.9756576,987253.0463964492,401.6350485282019,0.11104895354014836
very_low,medium,1980,65,44,2024,18757.558800000003,2325.9372912000003,987640.104577656,387.0581812065793,0.11160893438222706
very_low,medium,1980,65,45,2025,19581.24592,2428.07449408,988026.029706644,385.92512898810674,0.11166783924926012
very_low,medium,1980,65,46,2026,20472.02832,2538.53151168,988436.2416402393,410.2119335951283,0.1109480744706547
very_low,medium,1980,65,47,2027,21377.079360000003,2650.7578406400003,988825.7435707662,389.5019305270398,0.1116451025497226
very_low,medium,1980,65,48,2028,22337.203360000003,2769.8132166400005,989243.0845097812,417.34093901503365,0.11081163918782036
very_low,medium,1980,65,49,2029,23132.97714,2868.48916536,989628.9976906474,385.9131808661623,0.11174149686336156
very_low,medium,1980,65,50,2030,24032.31285,2980.0067934000003,990024.0238679106,395.0261772632366,0.11142637812680004
very_low,medium,1980,65,51,2031,24973.892580000003,3096.76267992,990417.900719202,393.87685129151214,0.11144100070796475
very_low,medium,1980,65,52,2032,25864.73568,3207.22722432,990812.549908302,394.6491890999023,0.11135162544976712
very_low,medium,1980,65,53,2033,26691.2847,3309.7193028,991194.0693483842,381.5194400821347,0.11166527499976787
very_low,medium,1980,65,54,2034,27515.586800000005,3411.9327632000004,991604.0435707872,409.9742224029033,0.1106152341448328
very_low,medium,1980,65,55,2035,28221.01865,3499.4063126,991769.515331881,165.4717610939406,0.1185062547320066
very_low,medium,1980,65,56,2036,28699.4604,3558.7330896,991880.5560089464,111.040677065379,0.12021534598314908
very_low,medium,1980,65,57,2037,29063.1626,3603.8321624,991969.7949134526,89.23890450620092,0.12086133139976132
very_low,medium,1980,65,58,2038,29416.8176,3647.6853824,992036.349075949,66.55416249646805,0.12158326000330807
very_low,medium,1980,65,59,2039,29515.615199999997,3659.9362848,992077.3740781356,41.02500218641944,0.12244697355115122
very_low,medium,1980,65,60,2040,29447.810700000002,3651.5285268,992129.2471800188,51.873101883451454,0.12194125304747595
very_low,medium,1980,65,61,2041,28800.163119999997,3571.2202268799997,992166.9603629194,37.71318290045019,0.12239764520199652
very_low,medium,1980,65,62,2042,28885.689,3581.8254359999996,992187.9430474302,20.982684510876425,0.12306935200376937
very_low,medium,1980,65,63,2043,28934.158439999996,3587.8356465599995,992198.4591344376,10.516087007476017,0.12351247473848624
very_low,medium,1980,65,64,2044,28940.92525,3588.674731,992239.8724553464,41.41332090878859,0.12199031432679903
very_low,medium,1985,65,21,2006,2666.9472900000005,330.70146396000007,1057123.36629873,0,0.124
very_low,medium,1985,65,22,2007,3434.4658000000004,425.87375920000005,1057123.36629873,0,0.124
very_low,medium,1985,65,23,2008,4505.51173,558.68345452,1057123.36629873,0,0.124
very_low,medium,1985,65,24,2009,5292.509300000001,656.2711532000001,1057123.36629873,0,0.124
very_low,medium,1985,65,25,2010,6126.05301,759.63057324,1057123.36629873,0,0.124
very_low,medium,1985,65,26,2011,6919.717210000001,858.04493404,1057123.36629873,0,0.124
very_low,medium,1985,65,27,2012,7756.29225,961.780239,1057123.36629873,0,0.124
very_low,medium,1985,65,28,2013,8394.085920000001,1040.8666540800002,1057123.36629873,0,0.124
very_low,medium,1985,65,29,2014,9203.34096,1141.2142790399998,1057123.36629873,0,0.124
very_low,medium,1985,65,30,2015,10004.515039999998,1240.5598649599997,1057123.36629873,0,0.124
very_low,medium,1985,65,31,2016,10506.7044,1302.8313455999998,1059698.9970177277,2575.6307189976797,0.018904542377913655
very_low,medium,1985,65,32,2017,11272.10336,1397.74081664,1060067.2790401876,368.282022460131,0.10967092835347268
very_low,medium,1985,65,33,2018,12045.679800000002,1493.6642952,1060414.7089330014,347.42989281378686,0.11098351447416949
very_low,medium,1985,65,34,2019,12821.69763,1589.8905061199998,1060784.909929969,370.20099696773104,0.1106831710709486
very_low,medium,1985,65,35,2020,13517.7498,1676.2009752,1061174.0217347834,389.11180481431074,0.1105908841138253
very_low,medium,1985,65,36,2021,14962.04229,1855.29324396,1061558.908950139,384.887215355644,0.11184903684262255
very_low,medium,1985,65,37,2022,16076.37276,1993.47022224,1061944.6968735382,385.78792339912616,0.11232475824566636
very_low,medium,1985,65,38,2023,16988.559,2106.581316,1062333.591765992,388.8948924536817,0.1124060413523456
very_low,medium,1985,65,39,2024,17923.88952,2222.56230048,1062744.419516295,410.827750303084,0.11189212658474228
very_low,medium,1985,65,40,2025,18858.69072,2338.47764928,1063160.655384728,416.23586843302473,0.11185112560917988
very_low,medium,1985,65,41,2026,19869.90984,2463.86882016,1063571.1072613182,410.4518765902613,0.1121634494663682
very_low,medium,1985,65,42,2027,20828.949120000005,2582.7896908800008,1063997.816667596,426.7094062778633,0.11177991028554464
very_low,medium,1985,65,43,2028,21848.06752,2709.16037248,1064411.006270245,413.18960264883935,0.11225652515760612
very_low,medium,1985,65,44,2029,22878.7686,2836.9673064,1064843.6819054133,432.6756351683289,0.11177522737544096
very_low,medium,1985,65,45,2030,23856.25195,2958.1752418,1065277.0476840308,433.36577861756086,0.11177597789859024
very_low,medium,1985,65,46,2031,24882.413120000005,3085.4192268800007,1065689.464743446,412.4170594150201,0.1123893487610901
very_low,medium,1985,65,47,2032,25959.826620000003,3219.0185008800004,1066109.795454401,420.330710955197,0.1121926477635021
very_low,medium,1985,65,48,2033,27086.711140000003,3358.7521813600006,1066537.3153814338,427.5199270327575,0.11201842253103232
very_low,medium,1985,65,49,2034,28028.937300000005,3475.5882252000006,1066962.918667464,425.60328603023663,0.1120005045895576
very_low,medium,1985,65,50,2035,29072.973930000004,3605.048767320001,1067387.3330701117,424.4144026476424,0.1119676735404966
very_low,medium,1985,65,51,2036,30134.43342,3736.66974408,1067829.3967110375,442.06364092603326,0.11137674903291477
very_low,medium,1985,65,52,2037,31122.7568,3859.2218432,1068256.060935884,426.66422484628856,0.11167253121577292
very_low,medium,1985,65,53,2038,32026.374,3971.270376,1068678.517007156,422.45607127202675,0.11160473498631354
very_low,medium,1985,65,54,2039,32959.10364,4086.92885136,1069082.5699785447,404.052971388679,0.11195028905884412
very_low,medium,1985,65,55,2040,33782.120500000005,4188.982942000001,1069285.6945805408,203.1246019960381,0.11781811358467548
very_low,medium,1985,65,56,2041,34348.818400000004,4259.253481600001,1069400.918175515,115.22359497426078,0.12038904811550168
very_low,medium,1985,65,57,2042,34772.346,4311.770904,1069515.445339888,114.52716437308118,0.12028795459711113
very_low,medium,1985,65,58,2043,35174.85928,4361.682550719999,1069574.6267885738,59.1814486857038,0.12201464273776128
very_low,medium,1985,65,59,2044,35257.979999999996,4371.989519999999,1069632.1604216746,57.533633100800216,0.121983972277837
very_low,medium,1985,65,60,2045,35142.01845,4357.6102878,1069675.1001515726,42.93972989800386,0.1224194384424178
very_low,medium,1985,65,61,2046,34337.70538,4257.8754671199995,1069725.283371493,50.18321992037818,0.12202069489715926
very_low,medium,1985,65,62,2047,34410.3442,4266.8826808,1069744.9836769165,19.70030542346649,0.12318818678827338
very_low,medium,1985,65,63,2048,34442.77452,4270.90404048,1069765.2817453486,20.29806843213737,0.12312506570958393
very_low,medium,1985,65,64,2049,34433.027180000005,4269.695370320001,1069777.31985356,12.038108211476356,0.12345656378946158
very_low,medium,1990,65,21,2011,2965.5930900000003,367.73354316,1135983.9426168967,0,0.124
very_low,medium,1990,65,22,2012,3767.34195,467.1504018,1135983.9426168967,0,0.124
very_low,medium,1990,65,23,2013,4892.80944,606.70837056,1135983.9426168967,0,0.12400000000000004
very_low,medium,1990,65,24,2014,6042.5976,749.2821024,1135983.9426168967,0,0.124
very_low,medium,1990,65,25,2015,7070.49861,876.74182764,1135983.9426168967,0,0.124
very_low,medium,1990,65,26,2016,7831.38615,971.0918826,1135983.9426168967,0,0.124
very_low,medium,1990,65,27,2017,8806.33075,1091.9850129999998,1135983.9426168967,0,0.124
very_low,medium,1990,65,28,2018,9751.2646,1209.1568103999998,1135983.9426168967,0,0.12399999999999996
very_low,medium,1990,65,29,2019,10711.79802,1328.26295448,1135983.9426168967,0,0.124
very_low,medium,1990,65,30,2020,11570.7488,1434.7728512,1135983.9426168967,0,0.124
very_low,medium,1990,65,31,2021,13084.21512,1622.44267488,1138760.8449733877,2776.9023564909585,0.03581135568052188
very_low,medium,1990,65,32,2022,14290.10912,1771.9735308799998,1139139.0463913616,378.20141797396354,0.112672747916891
very_low,medium,1990,65,33,2023,15389.635800000002,1908.3148392000005,1139525.919848848,386.8734574862756,0.11279973547665502
very_low,medium,1990,65,34,2024,16464.96828,2041.65606672,1139935.626020223,409.7061713750009,0.11243665181148688
very_low,medium,1990,65,35,2025,17558.091360000002,2177.20332864,1140334.335278548,398.70925832516514,0.11300440511147818
very_low,medium,1990,65,36,2026,18590.40807,2305.2106006799995,1140758.3170779697,423.98179942159913,0.11250394758891703
very_low,medium,1990,65,37,2027,19732.68864,2446.85339136,1141172.665854447,414.34877647738904,0.11298153817587944
very_low,medium,1990,65,38,2028,20788.2732,2577.7458768,1141596.4167086417,423.7508541943971,0.112865157606453
very_low,medium,1990,65,39,2029,21861.934439999997,2710.8798705599997,1142048.0836548756,451.6669462341815,0.11225177231821531
very_low,medium,1990,65,40,2030,22975.94745,2849.0174838,1142474.8710426874,426.7873878118117,0.11300408155503118
very_low,medium,1990,65,41,2031,24150.577440000005,2994.6716025600003,1142922.027534002,447.15649131452665,0.1125902504306244
very_low,medium,1990,65,42,2032,25294.19004,3136.47956496,1143362.876692413,440.8491584106814,0.11281942703460944
very_low,medium,1990,65,43,2033,26493.57148,3285.2028635200004,1143812.3136092678,449.4369168551639,0.11267146408169088
very_low,medium,1990,65,44,2034,27720.927000000003,3437.394948000001,1144282.14432052,469.8307112522889,0.11221770389463118
very_low,medium,1990,65,45,2035,28859.98511,3578.63815364,1144728.707382911,446.5630623905454,0.11278066066720197
very_low,medium,1990,65,46,2036,30024.05088,3722.98230912,1145196.7955986988,468.08821578812785,0.1121984375740454
very_low,medium,1990,65,47,2037,31237.1787,3873.4101588,1145637.5722846468,440.776685948018,0.11283794415264396
very_low,medium,1990,65,48,2038,32500.8388,4030.1040112,1146116.021215346,478.4489306991454,0.1118310057169376
very_low,medium,1990,65,49,2039,33574.01229,4163.17752396,1146575.19284081,459.1716254639905,0.11217456430837996
very_low,medium,1990,65,50,2040,34801.9581,4315.442804400001,1147017.4945635365,442.301722726319,0.112505449611637
very_low,medium,1990,65,51,2041,36066.259320000005,4472.21615568,1147489.2339787777,471.73941524140537,0.11161417947687016
very_low,medium,1990,65,52,2042,37236.528000000006,4617.329472,1147948.1434769237,458.90949814603664,0.1117812081253467
very_low,medium,1990,65,53,2043,38295.2097,4748.6060028,1148409.0457881824,460.9023112587165,0.11150657493338052
very_low,medium,1990,65,54,2044,39371.411,4882.054964,1148846.5869120664,437.5411238840315,0.11192181540519013
very_low,medium,1990,65,55,2045,40314.43675000001,4998.990157000001,1149070.1329443562,223.54603228974156,0.11769018225223592
very_low,medium,1990,65,56,2046,40953.2266,5078.200098400001,1149178.7262099038,108.59326554764992,0.1208408380041198
very_low,medium,1990,65,57,2047,41422.878800000006,5136.436971200001,1149280.6390194555,101.9128095516935,0.12093103238530264
very_low,medium,1990,65,58,2048,41871.60824,5192.0794217600005,1149373.2218412105,92.58282175497152,0.12111223889947646
very_low,medium,1990,65,59,2049,41948.8656,5201.659334399999,1149427.3673329682,54.14549175766297,0.12223502217250982
very_low,medium,1990,65,60,2050,41794.34952,5182.499340480001,1149495.5786406226,68.21130765439011,0.1216634092174652
very_low,medium,1990,65,61,2051,40828.94532,5062.789219679999,1149524.3946027183,28.815962095744908,0.1229420734936241
very_low,medium,1990,65,62,2052,40906.01507,5072.34586868,1149543.8385076656,19.44390494725667,0.12325400909456612
very_low,medium,1990,65,63,2053,40936.19652,5076.08836848,1149575.1127289354,31.27422126987949,0.12274465552663832
very_low,medium,1990,65,64,2054,40915.997740000006,5073.58371976,1149587.926210206,12.813481270568444,0.12346122855079472
very_low,medium,1995,65,21,2016,3356.30835,416.1822354,1259703.6179982522,0,0.124
very_low,medium,1995,65,22,2017,4277.3606500000005,530.3927206,1259703.6179982522,0,0.124
very_low,medium,1995,65,23,2018,5683.8922,704.8026328,1259703.6179982522,0,0.124
