worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t_sched,delta_pv_ben_sched,net_tax_sched,pv_ben_through_t_pb,delta_pv_ben_pb,net_tax_pb
high,high,1945,65,58,2003,53992.94574999999,6695.125272999999,1252116.9010131918,4099.191927704029,0.0842012270141062,1252116.9010131918,4099.191927704029,0.0842012270141062
high,high,1945,65,59,2004,54863.11845,6803.0266878,1255275.1059032455,3158.2048900537193,0.09252595420789987,1255275.1059032455,3158.2048900537193,0.09252595420789987
high,high,1945,65,60,2005,54616.445320000006,6772.439219680001,1257680.5665435265,2405.460640280973,0.09888391796467612,1257680.5665435265,2405.460640280973,0.09888391796467612
high,high,1945,65,61,2006,53996.019770000006,6695.506451480001,1259608.7570966096,1928.1905530830845,0.10265842069634477,1259608.7570966096,1928.1905530830845,0.10265842069634477
high,high,1945,65,62,2007,54506.99252,6758.8670724799995,1261244.4684474207,1635.7113508111797,0.1052224260551671,1261244.4684474207,1635.7113508111797,0.1052224260551671
high,high,1945,65,63,2008,53859.46591,6678.57377284,1262354.3154633048,1109.8470158840064,0.11064186387526592,1262354.3154633048,1109.8470158840064,0.11064186387526592
high,high,1945,65,64,2009,51215.20538,6350.68546712,1262953.4455920162,599.130128711462,0.11619662631541781,1262953.4455920162,599.130128711462,0.11619662631541781
high,high,1950,65,21,1971,2878.20644,264.79499247999996,656963.7502048123,0,0.09199999999999998,645567.0011577895,0,0.09199999999999998
high,high,1950,65,22,1972,3895.0548000000003,358.3450416,656963.7502048123,0,0.09199999999999998,645567.0011577895,0,0.09199999999999998
high,high,1950,65,23,1973,5290.951679999999,513.2223129599998,656963.7502048123,0,0.09699999999999998,645567.0011577895,0,0.09699999999999998
high,high,1950,65,24,1974,6697.65384,663.06773016,656963.7502048123,0,0.099,645567.0011577895,0,0.099
high,high,1950,65,25,1975,8113.064799999999,803.1934152,656963.7502048123,0,0.09900000000000002,645567.0011577895,0,0.09900000000000002
high,high,1950,65,26,1976,9530.953839999998,943.5644301599999,656963.7502048123,0,0.099,645567.0011577895,0,0.099
high,high,1950,65,27,1977,10943.193360000001,1083.3761426400001,656963.7502048123,0,0.09899999999999999,645567.0011577895,0,0.09899999999999999
high,high,1950,65,28,1978,12646.12394,1277.2585179400003,656963.7502048123,0,0.10100000000000003,645567.0011577895,0,0.10100000000000003
high,high,1950,65,29,1979,14544.475819999998,1477.7187433119998,656963.7502048123,0,0.1016,645567.0011577895,0,0.1016
high,high,1950,65,30,1980,16630.388339999998,1689.6474553439998,892777.3029830918,235813.55277827953,-1.1603265741172848,877291.6374761807,231724.6363183912,-1.1384452518638086
high,high,1950,65,31,1981,19075.7435,2041.1045545000002,906644.6256428515,13867.322659759666,0.03369919047309057,890916.4248084611,13624.787332280423,0.034981199717361716
high,high,1950,65,32,1982,20852.4729,2252.0670732000003,921266.8836840596,14622.258041208144,0.028243956382455394,905287.6881792196,14371.263370758505,0.02961298856802738
high,high,1950,65,33,1983,22538.83596,2434.1942836800004,936034.8979099652,14768.014225905645,0.025278133702527905,919797.9229235305,14510.234744310845,0.02672206512651792
high,high,1950,65,34,1984,24509.171329999997,2794.04553162,951344.3958790606,15309.497969095362,0.02536028811157676,934841.1387261384,15043.215802607941,0.026902022175366237
high,high,1950,65,35,1985,26142.180539999998,2980.20858156,967003.662352842,15659.266473781434,0.019818548271689718,950230.7739697819,15389.63524364354,0.021440224531442686
high,high,1950,65,36,1986,27437.762880000002,3127.9049683200005,983043.6865753022,16040.02422246011,0.014730495803497636,965990.9464034644,15760.172433682485,0.01646246004090565
high,high,1950,65,37,1987,29666.681099999998,3382.0016453999997,999214.7408774253,16171.054302123142,0.013663676227282748,981882.1922587317,15891.245855267276,0.01539979994522644
high,high,1950,65,38,1988,31591.821359999998,3828.928748832,1015700.9533705148,16486.212493089493,0.01668853459465535,998081.7681518985,16199.575893166824,0.01850561726960453
high,high,1950,65,39,1989,33244.655699999996,4029.25227084,1032493.3598034261,16792.406432911288,0.011239083645715903,1014582.471047489,16500.702895590453,0.013149232044978063
high,high,1950,65,40,1990,35179.81054,4362.2965069599995,1049361.8818074514,16868.52200402529,0.01063979734460172,1031157.6149823682,16575.14393487922,0.01261136292486488
high,high,1950,65,41,1991,36839.7924,4568.134257599999,1066263.8599934003,16901.978185948916,0.006855690772987424,1047767.8896309964,16610.274648628198,0.008877431009696476
high,high,1950,65,42,1992,39036.084839999996,4840.474520159999,1083479.757599769,17215.897606368642,0.003398218985966101,1064685.2988888992,16917.409257902764,0.0054892064709059375
high,high,1950,65,43,1993,39695.66172,4922.262053279999,1100769.028394871,17289.270795102,-0.0023686422800725817,1081674.3634617878,16989.06457288866,-1.7441135184414767e-4
high,high,1950,65,44,1994,41022.34631,5086.770942439999,1118295.5508373699,17526.522442498943,-0.008760969533668107,1098897.330618423,17222.96715663513,-0.006461580468292095
high,high,1950,65,45,1995,42889.02576,5318.239194239999,1135685.650591179,17390.09975380916,-0.010687954302887685,1115985.5496181936,17088.218999770703,-0.008349859537448113
high,high,1950,65,46,1996,45193.8416,5604.0363584,1153342.1838320766,17656.53324089758,-0.014342699714352728,1133335.1351676548,17349.58554946119,-0.011937699155916954
high,high,1950,65,47,1997,47968.074,5948.041176,1170876.743049294,17534.55921721738,-0.013984354288316618,1150566.0957570863,17230.96058943146,-0.011595251711006038
high,high,1950,65,48,1998,50536.38144,6266.511298559999,1188495.7327621775,17618.989712883485,-0.014972238138115188,1167879.8123103587,17313.716553272447,-0.012564353524639412
high,high,1950,65,49,1999,53322.22,6611.955279999999,1206259.2815642857,17763.54880210827,-0.016626984234072502,1185334.6955472834,17454.883236924652,-0.014183401138586191
high,high,1950,65,50,2000,56270.935,6977.595939999999,1223843.21104168,17583.929477394326,-0.016088817958172026,1202611.6773332413,17276.981785957934,-0.01364340669082169
high,high,1950,65,51,2001,57514.59424,7131.809685759999,1241468.1705332727,17624.9594915926,-0.02052316885604186,1219931.3636652227,17319.686331981327,-0.018019954910230368
high,high,1950,65,52,2002,57792.132419999994,7166.22442008,1258983.0598762457,17514.88934297301,-0.025934499682626837,1237144.3722541572,17213.00858893455,-0.023350278969937622
high,high,1950,65,53,2003,58830.16865,7294.9409126,1271813.9224320855,12830.86255583982,0.011676821139207613,1249751.3793841281,12607.007129970938,0.013636483081606426
high,high,1950,65,54,2004,61101.614700000006,7576.600222800001,1279965.2411653907,8151.318733305205,0.05234060744897805,1257761.9349571317,8010.555573003599,0.05357807624277715
high,high,1950,65,55,2005,62672.18624,7771.35109376,1287917.9758459022,7952.734680511523,0.05290748277960724,1265577.2988829145,7815.363925782731,0.054135492154805814
high,high,1950,65,56,2006,64315.946240000005,7975.177333760001,1293775.570635866,5857.594789963681,0.07052581337282703,1271333.1215057005,5755.822622786043,0.07145489502771264
high,high,1950,65,57,2007,65699.31048,8146.71449952,1298784.0010692426,5008.430433376692,0.07713689697568639,1276255.0672679371,4921.945762236603,0.07794612056530695
high,high,1950,65,58,2008,65515.92745,8123.9750038,1303051.9347748407,4267.933705598116,0.08251216862246101,1280448.3680509382,4193.300783001119,0.08323766210982603
high,high,1950,65,59,2009,62655.16779,7769.24080596,1306374.7903513534,3322.8555765126366,0.08924479086813533,1283711.8782008917,3263.510149953421,0.0898655108072336
high,high,1950,65,60,2010,61593.92074,7637.6461717600005,1308907.2592231848,2532.4688718314283,0.09630095993435812,1286200.2458002793,2488.367599387653,0.09678332041900349
high,high,1950,65,61,2011,60042.51517,7445.27188108,1310822.2209571598,1914.961733974982,0.10199812806655567,1288084.675884101,1884.4300838217605,0.10234892017099816
high,high,1950,65,62,2012,59789.93283,7413.95167092,1312272.9345460092,1450.7135888494086,0.10701059908892958,1289508.2502283698,1423.5743442687672,0.10732842854206776
high,high,1950,65,63,2013,58489.27248,7252.66978752,1313262.2638098171,989.3292638079729,0.11193122276651521,1290480.6174643147,972.3672359448392,0.1121381416793556
high,high,1950,65,64,2014,58473.752159999996,7250.7452678399995,1313927.5004096245,665.2365998073947,0.11569595983161136,1291134.002315579,653.3848512643017,0.11584390327909454
high,high,1955,65,21,1976,4087.3306399999997,404.64573336,696838.5066203875,0,0.099,653022.098760396,0,0.099
high,high,1955,65,22,1977,5339.574240000001,528.6178497600001,696838.5066203875,0,0.099,653022.098760396,0,0.099
high,high,1955,65,23,1978,7368.10894,744.1790029400001,696838.5066203875,0,0.10100000000000002,653022.098760396,0,0.10100000000000002
high,high,1955,65,24,1979,9573.869639999999,972.7051554239998,696838.5066203875,0,0.1016,653022.098760396,0,0.1016
high,high,1955,65,25,1980,11762.652399999999,1195.0854838399998,696838.5066203875,0,0.1016,653022.098760396,0,0.1016
high,high,1955,65,26,1981,14227.612299999999,1522.3545161,696838.5066203875,0,0.107,653022.098760396,0,0.107
high,high,1955,65,27,1982,16260.56946,1756.1415016800004,696838.5066203875,0,0.10800000000000003,653022.098760396,0,0.10800000000000003
high,high,1955,65,28,1983,18256.609519999998,1971.71382816,696838.5066203875,0,0.10800000000000001,653022.098760396,0,0.10800000000000001
high,high,1955,65,29,1984,20443.13369,2330.51724066,696838.5066203875,0,0.114,653022.098760396,0,0.114
high,high,1955,65,30,1985,22357.115789999996,2548.7112000599996,947002.9358298101,250164.42920942255,-1.6082495569825115,887457.4981471904,234435.39938679442,-1.4999635199572057
high,high,1955,65,31,1986,23990.720699999998,2734.9421598,961806.4224205681,14803.486590757966,0.011427538845846116,901329.6268628571,13872.12871566671,0.017880861100554344
high,high,1955,65,32,1987,26442.041849999998,3014.3927709,977278.7735237915,15472.351103223395,0.008561149865905416,915831.7838110989,14502.156948241754,0.015172695546688996
high,high,1955,65,33,1988,28595.04516,3465.7194733920005,992986.7609918037,15707.98746801226,0.013504391844863359,930551.6991751961,14719.915364097222,0.020278717731546853
high,high,1955,65,34,1989,30531.216449999996,3700.38343374,1009212.0983060602,16225.337314256467,0.00794760275248321,945756.7201120727,15205.020936876535,0.015069382315589602
high,high,1955,65,35,1990,32677.48092,4052.0076340799997,1025908.1180592254,16696.019753165194,0.0057524958773747,961403.0121868066,15646.292074733996,0.013187062907004327
high,high,1955,65,36,1991,34549.5744,4284.147225599999,1042735.3548889471,16827.236829721718,0.002263317314250627,977172.7093369716,15769.697150164982,0.009914090504201414
high,high,1955,65,37,1992,36926.0262,4578.827248799999,1060061.5676332626,17326.212744315504,-0.0016064373296906845,993408.6422313469,16235.932894375292,0.006297550094697257
high,high,1955,65,38,1993,37798.782779999994,4687.049064719999,1077482.56541725,17420.997783987317,-0.0069035499985914284,1009731.5966773771,16322.954446030199,0.0013472845846611956
high,high,1955,65,39,1994,39288.338619999995,4871.753988879998,1095200.5146399618,17717.949222711846,-0.013181476165157014,1026338.4605725834,16606.863895206247,-0.004578882069375077
high,high,1955,65,40,1995,41332.56918,5125.238578319999,1113104.7608807157,17904.246240753913,-0.01685978795071567,1043113.7245542464,16775.26398166304,-0.007977637902216115
high,high,1955,65,41,1996,43768.5771,5427.3035604,1131171.1972425177,18066.436361802043,-0.019083864567797242,1060044.7550915524,16931.030537305982,-0.010091595701471789
high,high,1955,65,42,1997,46679.051999999996,5788.202447999999,1149342.6877937037,18171.490551186027,-0.019848826584902883,1077076.0194464864,17031.264354933985,-0.010822588483509593
high,high,1955,65,43,1998,49526.23104,6141.2526489599995,1167729.6310764395,18386.943282735767,-0.020869170558970456,1094306.5198766983,17230.50043021189,-0.011757655160906055
high,high,1955,65,44,1999,52621.413680000005,6525.05529632,1186249.9959966578,18520.364920218242,-0.02144028114293308,1111662.3434172964,17355.823540598154,-0.012295146779536914
high,high,1955,65,45,2000,55820.76752,6921.77517248,1204787.0577793806,18537.061782722827,-0.021736148387277478,1129034.7689109421,17372.425493645715,-0.01257991807248487
high,high,1955,65,46,2001,57415.82848,7119.56273152,1223416.6669395587,18629.609160178108,-0.02579938859518199,1146488.3886970135,17453.61978607136,-0.01634334001568846
high,high,1955,65,47,2002,58157.90541,7211.58027084,1242088.2013788489,18671.534439290175,-0.03148363108016425,1163988.9338950042,17500.545197990723,-0.021732442189661517
high,high,1955,65,48,2003,59647.72744999999,7396.318203799999,1260902.581095638,18814.379716789117,-0.035023077587346386,1181622.5038659305,17633.56997092627,-0.025042626323004177
high,high,1955,65,49,2004,62384.96250000001,7735.735350000001,1279570.8844447788,18668.3033491408,-0.033352406781355134,1199114.9420070797,17492.438141149236,-0.02344121040386286
high,high,1955,65,50,2005,64667.645000000004,8018.78798,1298373.786088531,18802.90164375212,-0.03546691639764209,1216735.486306256,17620.544299176196,-0.025439374723919723
high,high,1955,65,51,2006,67524.01327000001,8372.977645480001,1317087.3134419934,18713.52735346253,-0.03529108124655607,1234271.393598826,17535.907292569987,-0.02526708260353702
high,high,1955,65,52,2007,70224.72424000001,8707.86580576,1335632.5164237898,18545.20298179635,-0.03492136296610156,1251650.205438644,17378.811839818023,-0.024926084391004064
high,high,1955,65,53,2008,71385.49319000001,8851.80115556,1349239.3339120124,13606.817488222616,0.005164257871925109,1264403.6132093677,12753.407770723803,0.012617549371282871
high,high,1955,65,54,2009,69779.69954,8652.68274296,1357779.1259781295,8539.79206611705,0.045488357389705095,1272405.6486203985,8002.035411030753,0.05043229021483301
high,high,1955,65,55,2010,70678.81568,8764.17314432,1366203.1802222016,8424.054244072177,0.04539668393447003,1280300.1360271615,7894.487406763015,0.05033797565515502
high,high,1955,65,56,2011,71518.07104,8868.24080896,1372388.9655050405,6185.785282838857,0.06558989562736406,1286097.2089534907,5797.072926329216,0.06926036401197658
high,high,1955,65,57,2012,72067.03541999999,8936.312392079999,1377811.978636565,5423.013131524436,0.07242028063198681,1291178.3220642237,5081.113110732986,0.07567218260910476
high,high,1955,65,58,2013,71147.7336,8822.3189664,1382257.9184932814,4445.939856716432,0.08035327392798199,1295344.1711712363,4165.849107012618,0.08310298369051067
high,high,1955,65,59,2014,71535.05927999999,8870.347350719998,1385813.0921972557,3555.1737039743457,0.08848869133962277,1298675.8631708678,3331.691999631468,0.09072096701549066
high,high,1955,65,60,2015,71089.77514,8815.132117359999,1388528.8995785671,2715.8073813114315,0.09615695117179865,1301223.2313118314,2547.3681409636047,0.09788382695314549
high,high,1955,65,61,2016,67953.08355,8426.182360199999,1390400.0093673004,1871.1097887333017,0.1035702597317918,1302974.4312816923,1751.199969860958,0.10487949688608422
high,high,1955,65,62,2017,67884.22961,8417.644471639998,1391921.107935016,1521.0985677156132,0.10699264249848228,1304401.5216257845,1427.0903440921102,0.10804374562958881
high,high,1955,65,63,2018,67945.9774,8425.3011976,1392966.8845263403,1045.7765913242474,0.1119790464771782,1305380.844450351,979.3228245666251,0.11274291674185707
high,high,1955,65,64,2019,68057.78742,8439.165640079998,1393677.013240775,710.1287144348025,0.11567136373490149,1306044.197520792,663.353070440935,0.11621996473775029
high,high,1960,65,21,1981,6101.4833,652.8587131,623944.9447467931,0,0.10700000000000001,550910.7308130979,0,0.10700000000000001
high,high,1960,65,22,1982,7934.111640000001,856.8840571200002,623944.9447467931,0,0.10800000000000001,550910.7308130979,0,0.10800000000000001
high,high,1960,65,23,1983,10636.98952,1148.79486816,623944.9447467931,0,0.10800000000000003,550910.7308130979,0,0.10800000000000003
high,high,1960,65,24,1984,13456.648379999999,1534.05791532,623944.9447467931,0,0.11399999999999999,550910.7308130979,0,0.11399999999999999
high,high,1960,65,25,1985,15813.159399999997,1802.7001715999997,623944.9447467931,0,0.11400000000000002,550910.7308130979,0,0.11400000000000002
high,high,1960,65,26,1986,17893.440059999997,2039.8521668399997,623944.9447467931,0,0.114,550910.7308130979,0,0.114
high,high,1960,65,27,1987,20619.264689999996,2350.5961746599996,623944.9447467931,0,0.11399999999999999,550910.7308130979,0,0.11399999999999999
high,high,1960,65,28,1988,23162.17992,2807.256206304,623944.9447467931,0,0.12120000000000002,550910.7308130979,0,0.12120000000000002
high,high,1960,65,29,1989,25466.129849999998,3086.49493782,623944.9447467931,0,0.12120000000000002,550910.7308130979,0,0.12120000000000002
high,high,1960,65,30,1990,27946.185419999998,3465.3269920799994,847118.4621847286,223173.51743793546,-1.7767966242727404,747961.6894186898,197050.9586055919,-1.5543075394748842
high,high,1960,65,31,1991,30209.066,3745.9241839999995,860326.0999207336,13207.63773600501,0.011610138643345973,759626.4154178477,11664.725999157876,0.024739483924908434
high,high,1960,65,32,1992,32912.3277,4081.1286348,874023.4972759248,13697.397355191177,0.009420159943424138,771719.5059978673,12093.090580019634,0.02284031626466643
high,high,1960,65,33,1993,34213.21893,4242.439147319999,888137.6934257116,14114.196149786818,0.0034946431812700562,784177.921580931,12458.415583063732,0.01763150410405793
high,high,1960,65,34,1994,36081.612069999996,4474.119896679999,902595.9310802151,14458.237654503551,-0.001361170010516154,796946.7314492939,12768.809868362849,0.013287132844908633
high,high,1960,65,35,1995,38392.59564,4760.681859359999,917461.4153401412,14865.484259926016,-0.005491989456730712,810072.9416456247,13126.210196330794,0.009658681370225481
high,high,1960,65,36,1996,41047.617600000005,5089.9045824,932570.349529965,15108.934189823805,-0.007224339355147649,823412.0615389124,13339.119893287658,0.008146878026993829
high,high,1960,65,37,1997,44155.86,5475.326639999999,947909.9378614941,15339.588331529172,-0.008023451548467706,836956.943444932,13544.88190601964,0.007423073592299283
high,high,1960,65,38,1998,47159.592959999994,5847.789527039999,963491.675723823,15581.737862328882,-0.008597546876567379,850716.6031985956,13759.659753663582,0.006907982067712001
