id,worker_type,spouse_type,birth_yr,claim_age,year,age,earnings,nominal_ben,real_ben,death_age
R-high-2000-44-65,high,high,2000,65,2098,98,0,310176,71956.74992734489,153
R-high-2000-44-65,high,high,2000,65,2099,99,0,317616,72202.5791455565,153
R-high-2000-44-65,high,high,2000,65,2100,100,0,325248,72452.26464657643,153
R-high-2000-44-65,high,high,2000,65,2101,101,0,333048,72699.45431671261,153
R-high-2000-44-65,high,high,2000,65,2102,102,0,341040,72948.54459161777,153
R-high-2000-44-65,high,high,2000,65,2103,103,0,349224,73198.5343631232,153
R-high-2000-44-65,high,high,2000,65,2104,104,0,357612,73450.94326378765,153
R-high-2000-44-65,high,high,2000,65,2105,105,0,366192,73702.31632158002,153
R-high-2000-44-65,high,high,2000,65,2106,106,0,374976,73954.18370953239,153
R-high-2000-44-65,high,high,2000,65,2107,107,0,383976,74207.93505091406,153
R-high-2000-44-65,high,high,2000,65,2108,108,0,393192,74462.55444487605,153
R-high-2000-44-65,high,high,2000,65,2109,109,0,402624,74717.08289096536,153
R-high-2000-44-65,high,high,2000,65,2110,110,0,412296,74974.9804136736,153
R-high-2000-44-65,high,high,2000,65,2111,111,0,422184,75230.85556025984,153
R-high-2000-44-65,high,high,2000,65,2112,112,0,432312,75488.10307389664,153
R-high-2000-44-65,high,high,2000,65,2113,113,0,442692,75747.776001917955,153
R-high-2000-44-65,high,high,2000,65,2114,114,0,453312,76006.79486929675,153
R-high-2000-44-65,high,high,2000,65,2115,115,0,464196,76268.21604401713,153
R-high-2000-44-65,high,high,2000,65,2116,116,0,475332,76529.03513339777,153
R-high-2000-44-65,high,high,2000,65,2117,117,0,486744,76792.14221807518,153
R-high-2000-44-65,high,high,2000,65,2118,118,0,498420,77054.61023786194,153
R-high-2000-44-65,high,high,2000,65,2119,119,0,510384,77319.17463130761,153
R-high-2010-44-65,high,high,2010,65,2075,65,0,201048,74381.05152362834,153
R-high-2010-44-65,high,high,2010,65,2076,66,0,205872,74635.73792538859,153
R-high-2010-44-65,high,high,2010,65,2077,67,0,210816,74892.80678820112,153
R-high-2010-44-65,high,high,2010,65,2078,68,0,215880,75151.20328597559,153
R-high-2010-44-65,high,high,2010,65,2079,69,0,221052,75405.8376714885,153
R-high-2010-44-65,high,high,2010,65,2080,70,0,226368,75668.05048805138,153
R-high-2010-44-65,high,high,2010,65,2081,71,0,231792,75924.67558141018,153
R-high-2010-44-65,high,high,2010,65,2082,72,0,237360,76186.67610225819,153
R-high-2010-44-65,high,high,2010,65,2083,73,0,243048,76445.25534889655,153
R-high-2010-44-65,high,high,2010,65,2084,74,0,248892,76710.78244638556,153
R-high-2010-44-65,high,high,2010,65,2085,75,0,254856,76971.0353732073,153
R-high-2010-44-65,high,high,2010,65,2086,76,0,260976,77236.04505835824,153
R-high-2010-44-65,high,high,2010,65,2087,77,0,267240,77501.1079056552,153
R-high-2010-44-65,high,high,2010,65,2088,78,0,273648,77765.27588917658,153
R-high-2010-44-65,high,high,2010,65,2089,79,0,280224,78034.33931782798,153
R-high-2010-44-65,high,high,2010,65,2090,80,0,286944,78300.5060364361,153
R-high-2010-44-65,high,high,2010,65,2091,81,0,293832,78569.41197735141,153
R-high-2010-44-65,high,high,2010,65,2092,82,0,300876,78836.79299159655,153
R-high-2010-44-65,high,high,2010,65,2093,83,0,308100,79107.9429852414,153
R-high-2010-44-65,high,high,2010,65,2094,84,0,315492,79378.6549611723,153
R-high-2010-44-65,high,high,2010,65,2095,85,0,323064,79650.9465816603,153
R-high-2010-44-65,high,high,2010,65,2096,86,0,330816,79923.75364608987,153
R-high-2010-44-65,high,high,2010,65,2097,87,0,338760,80198.91291156587,153
R-high-2010-44-65,high,high,2010,65,2098,88,0,346896,80475.30667361831,153
R-high-2010-44-65,high,high,2010,65,2099,89,0,355212,80749.15162791363,153
R-high-2010-44-65,high,high,2010,65,2100,90,0,363744,81027.63599347051,153
R-high-2010-44-65,high,high,2010,65,2101,91,0,372468,81304.25749572828,153
R-high-2010-44-65,high,high,2010,65,2102,92,0,381408,81583.27027797254,153
R-high-2010-44-65,high,high,2010,65,2103,93,0,390564,81863.53851682258,153
R-high-2010-44-65,high,high,2010,65,2104,94,0,399936,82143.98970153734,153
R-high-2010-44-65,high,high,2010,65,2105,95,0,409536,82426.02737655272,153
R-high-2010-44-65,high,high,2010,65,2106,96,0,419364,82708.55280648451,153
R-high-2010-44-65,high,high,2010,65,2107,97,0,429420,82990.52927673479,153
R-high-2010-44-65,high,high,2010,65,2108,98,0,439728,83275.52478416768,153
R-high-2010-44-65,high,high,2010,65,2109,99,0,450288,83562.34556511042,153
R-high-2010-44-65,high,high,2010,65,2110,100,0,461088,83847.68168737978,153
R-high-2010-44-65,high,high,2010,65,2111,101,0,472152,84134.87700738967,153
R-high-2010-44-65,high,high,2010,65,2112,102,0,483492,84424.89204880834,153
R-high-2010-44-65,high,high,2010,65,2113,103,0,495096,84714.47622149388,153
R-high-2010-44-65,high,high,2010,65,2114,104,0,506976,85004.63441439139,153
R-high-2010-44-65,high,high,2010,65,2115,105,0,519144,85296.26870967269,153
R-high-2010-44-65,high,high,2010,65,2116,106,0,531600,85588.25216251853,153
R-high-2010-44-65,high,high,2010,65,2117,107,0,544356,85881.41480791244,153
R-high-2010-44-65,high,high,2010,65,2118,108,0,557424,86176.49584131846,153
R-high-2010-44-65,high,high,2010,65,2119,109,0,570804,86472.33094346397,153
R-high-2010-44-65,high,high,2010,65,2120,110,0,584496,86767.82126340727,153
R-high-2010-44-65,high,high,2010,65,2121,111,0,598524,87065.4220723458,153
R-high-2010-44-65,high,high,2010,65,2122,112,0,612888,87363.94748961896,153
R-high-2010-44-65,high,high,2010,65,2123,113,0,627600,87663.9543258926,153
R-high-2010-44-65,high,high,2010,65,2124,114,0,642660,87964.2861290613,153
R-high-2010-44-65,high,high,2010,65,2125,115,0,658080,88265.46143554329,153
R-high-2010-44-65,high,high,2010,65,2126,116,0,673872,88567.93237490613,153
R-high-2010-44-65,high,high,2010,65,2127,117,0,690048,88872.08869096343,153
R-high-2010-44-65,high,high,2010,65,2128,118,0,706608,89176.74713583507,153
R-high-2010-44-65,high,high,2010,65,2129,119,0,723564,89482.27530265531,153
R-high-1950-44-65,high,max,1950,65,2015,65,0,24324,32647.832312805087,150
R-high-1950-44-65,high,max,1950,65,2016,66,0,24324,32337.393339332906,150
R-high-1950-44-65,high,max,1950,65,2017,67,0,24396,31853.381762094195,150
R-high-1950-44-65,high,max,1950,65,2018,68,0,24888,31768.282893152442,150
R-high-1950-44-65,high,max,1950,65,2019,69,0,25584,32126.603002975513,150
R-high-1950-44-65,high,max,1950,65,2020,70,0,25992,32207.362291673733,150
R-high-1950-44-65,high,max,1950,65,2021,71,0,26328,31203.929800264486,150
R-high-1950-44-65,high,max,1950,65,2022,72,0,27888,30850.14081473309,150
R-high-1950-44-65,high,max,1950,65,2023,73,0,30312,32372.66598932461,150
R-high-1950-44-65,high,max,1950,65,2024,74,0,31284,32624.494050456484,150
R-high-1950-44-65,high,max,1950,65,2025,75,0,32064,32727.724799999996,150
R-high-1950-44-65,high,max,1950,65,2026,76,0,32928,32928,150
R-high-1950-44-65,high,max,1950,65,2027,77,0,33744,33066.14404703576,150
R-high-1950-44-65,high,max,1950,65,2028,78,0,34560,33185.45035559821,150
R-high-1950-44-65,high,max,1950,65,2029,79,0,35388,33297.91125027962,150
R-high-1950-44-65,high,max,1950,65,2030,80,0,36240,33414.59124598108,150
R-high-1950-44-65,high,max,1950,65,2031,81,0,37104,33523.98874440729,150
R-high-1950-44-65,high,max,1950,65,2032,82,0,37992,33636.755798985505,150
R-high-1950-44-65,high,max,1950,65,2033,83,0,38904,33752.28606740483,150
R-high-1950-44-65,high,max,1950,65,2034,84,0,39840,33870.00474003796,150
R-high-1950-44-65,high,max,1950,65,2035,85,0,40800,33989.36740304311,150
R-high-1950-44-65,high,max,1950,65,2036,86,0,41772,34100.06280122646,150
R-high-1950-44-65,high,max,1950,65,2037,87,0,42780,34221.39275030572,150
R-high-1950-44-65,high,max,1950,65,2038,88,0,43800,34333.49396557317,150
R-high-1950-44-65,high,max,1950,65,2039,89,0,44856,34454.934231458465,150
R-high-1950-44-65,high,max,1950,65,2040,90,0,45936,34575.70534101221,150
R-high-1950-44-65,high,max,1950,65,2041,91,0,47028,34686.57136410161,150
R-high-1950-44-65,high,max,1950,65,2042,92,0,48156,34805.04991681653,150
R-high-1950-44-65,high,max,1950,65,2043,93,0,49320,34930.2677050294,150
R-high-1950-44-65,high,max,1950,65,2044,94,0,50496,35044.73774047363,150
R-high-1950-44-65,high,max,1950,65,2045,95,0,51708,35164.99566579923,150
R-high-1950-44-65,high,max,1950,65,2046,96,0,52956,35290.27091944908,150
R-high-1950-44-65,high,max,1950,65,2047,97,0,54228,35411.995254153895,150
R-high-1950-44-65,high,max,1950,65,2048,98,0,55524,35529.94590876095,150
R-high-1950-44-65,high,max,1950,65,2049,99,0,56856,35651.44147355587,150
R-high-1950-44-65,high,max,1950,65,2050,100,0,58224,35775.83846029765,150
R-high-1950-44-65,high,max,1950,65,2051,101,0,59616,35895.3016114721,150
R-high-1950-44-65,high,max,1950,65,2052,102,0,61044,36016.76881587774,150
R-high-1950-44-65,high,max,1950,65,2053,103,0,62508,36139.684689347494,150
R-high-1950-44-65,high,max,1950,65,2054,104,0,64008,36263.52387023695,150
R-high-1950-44-65,high,max,1950,65,2055,105,0,65544,36387.78996671057,150
R-high-1950-44-65,high,max,1950,65,2056,106,0,67116,36512.014378339794,150
R-high-1950-44-65,high,max,1950,65,2057,107,0,68724,36635.75521996872,150
R-high-1950-44-65,high,max,1950,65,2058,108,0,70380,36764.86476453747,150
R-high-1950-44-65,high,max,1950,65,2059,109,0,72072,36892.43113235679,150
R-high-1950-44-65,high,max,1950,65,2060,110,0,73800,37018.094012286085,150
R-high-1950-44-65,high,max,1950,65,2061,111,0,75564,37141.515685400824,150
R-high-1950-44-65,high,max,1950,65,2062,112,0,77376,37268.15978801996,150
R-high-1950-44-65,high,max,1950,65,2063,113,0,79236,37397.382675377725,150
R-high-1950-44-65,high,max,1950,65,2064,114,0,81144,37528.574511255276,150
R-high-1950-44-65,high,max,1950,65,2065,115,0,83088,37655.719674223976,150
R-high-1950-44-65,high,max,1950,65,2066,116,0,85080,37783.929232453615,150
R-high-1950-44-65,high,max,1950,65,2067,117,0,87120,37912.680902413325,150
R-high-1950-44-65,high,max,1950,65,2068,118,0,89208,38041.48156874276,150
R-high-1950-44-65,high,max,1950,65,2069,119,0,91356,38174.880536052195,150
R-high-1960-44-65,high,max,1960,65,2025,65,0,33156,33842.3292,151
R-high-1960-44-65,high,max,1960,65,2026,66,0,34044,34044,151
R-high-1960-44-65,high,max,1960,65,2027,67,0,34896,34195.00244977952,151
R-high-1960-44-65,high,max,1960,65,2028,68,0,35736,34314.67748575398,151
R-high-1960-44-65,high,max,1960,65,2029,69,0,36588,34427.0367589361,151
R-high-1960-44-65,high,max,1960,65,2030,70,0,37476,34554.22796728441,151
R-high-1960-44-65,high,max,1960,65,2031,71,0,38364,34662.41656399421,151
R-high-1960-44-65,high,max,1960,65,2032,72,0,39288,34784.18777191363,151
R-high-1960-44-65,high,max,1960,65,2033,73,0,40236,34907.90104380271,151
R-high-1960-44-65,high,max,1960,65,2034,74,0,41196,35022.80911823805,151
R-high-1960-44-65,high,max,1960,65,2035,75,0,42180,35139.007771087214,151
R-high-1960-44-65,high,max,1960,65,2036,76,0,43200,35265.79318713452,151
R-high-1960-44-65,high,max,1960,65,2037,77,0,44232,35382.90425739884,151
R-high-1960-44-65,high,max,1960,65,2038,78,0,45300,35509.29855343527,151
R-high-1960-44-65,high,max,1960,65,2039,79,0,46380,35625.553987315936,151
R-high-1960-44-65,high,max,1960,65,2040,80,0,47496,35749.90641058682,151
R-high-1960-44-65,high,max,1960,65,2041,81,0,48636,35872.5883487379,151
R-high-1960-44-65,high,max,1960,65,2042,82,0,49800,35993.261189830206,151
R-high-1960-44-65,high,max,1960,65,2043,83,0,51000,36120.106507633805,151
R-high-1960-44-65,high,max,1960,65,2044,84,0,52224,36243.987320946115,151
R-high-1960-44-65,high,max,1960,65,2045,85,0,53472,36364.63696607133,151
R-high-1960-44-65,high,max,1960,65,2046,86,0,54756,36489.80426137461,151
R-high-1960-44-65,high,max,1960,65,2047,87,0,56064,36610.940877939145,151
R-high-1960-44-65,high,max,1960,65,2048,88,0,57420,36743.20103164494,151
R-high-1960-44-65,high,max,1960,65,2049,89,0,58788,36862.89822265728,151
R-high-1960-44-65,high,max,1960,65,2050,90,0,60204,36992.452917418246,151
R-high-1960-44-65,high,max,1960,65,2051,91,0,61644,37116.37769286075,151
R-high-1960-44-65,high,max,1960,65,2052,92,0,63132,37248.716481292075,151
R-high-1960-44-65,high,max,1960,65,2053,93,0,64644,37374.6364794615,151
R-high-1960-44-65,high,max,1960,65,2054,94,0,66192,37500.86195504818,151
R-high-1960-44-65,high,max,1960,65,2055,95,0,67776,37626.92012669009,151
R-high-1960-44-65,high,max,1960,65,2056,96,0,69408,37758.89346760546,151
R-high-1960-44-65,high,max,1960,65,2057,97,0,71076,37889.571881940756,151
R-high-1960-44-65,high,max,1960,65,2058,98,0,72780,38018.5685928252,151
R-high-1960-44-65,high,max,1960,65,2059,99,0,74520,38145.520701287984,151
R-high-1960-44-65,high,max,1960,65,2060,100,0,76308,38276.10728847597,151
R-high-1960-44-65,high,max,1960,65,2061,101,0,78144,38409.64747392888,151
R-high-1960-44-65,high,max,1960,65,2062,102,0,80016,38539.71610833082,151
R-high-1960-44-65,high,max,1960,65,2063,103,0,81936,38671.71420679677,151
R-high-1960-44-65,high,max,1960,65,2064,104,0,83904,38805.05663748845,151
R-high-1960-44-65,high,max,1960,65,2065,105,0,85920,38939.1901888278,151
R-high-1960-44-65,high,max,1960,65,2066,106,0,87984,39073.59226126233,151
R-high-1960-44-65,high,max,1960,65,2067,107,0,90096,39207.769726627994,151
R-high-1960-44-65,high,max,1960,65,2068,108,0,92256,39341.25777515393,151
R-high-1960-44-65,high,max,1960,65,2069,109,0,94464,39473.618754735704,151
R-high-1960-44-65,high,max,1960,65,2070,110,0,96732,39609.354868050286,151
R-high-1960-44-65,high,max,1960,65,2071,111,0,99060,39747.78356239045,151
R-high-1960-44-65,high,max,1960,65,2072,112,0,101436,39883.54000063303,151
R-high-1960-44-65,high,max,1960,65,2073,113,0,103872,40020.9200303327,151
R-high-1960-44-65,high,max,1960,65,2074,114,0,106356,40154.80865754929,151
R-high-1960-44-65,high,max,1960,65,2075,115,0,108912,40293.80587492245,151
R-high-1960-44-65,high,max,1960,65,2076,116,0,111528,40432.76686165549,151
R-high-1960-44-65,high,max,1960,65,2077,117,0,114204,40571.20003434142,151
R-high-1960-44-65,high,max,1960,65,2078,118,0,116940,40708.64235807849,151
R-high-1960-44-65,high,max,1960,65,2079,119,0,119748,40848.751648867255,151
R-high-1970-44-65,high,max,1970,65,2035,65,0,48864,40707.26590152692,151
R-high-1970-44-65,high,max,1970,65,2036,66,0,50040,40849.54377509748,151
R-high-1970-44-65,high,max,1970,65,2037,67,0,51240,40988.87715113757,151
R-high-1970-44-65,high,max,1970,65,2038,68,0,52476,41134.34770176753,151
R-high-1970-44-65,high,max,1970,65,2039,69,0,53736,41275.868241966564,151
R-high-1970-44-65,high,max,1970,65,2040,70,0,55020,41413.168492304336,151
R-high-1970-44-65,high,max,1970,65,2041,71,0,56340,41554.84882736848,151
R-high-1970-44-65,high,max,1970,65,2042,72,0,57696,41700.14453029003,151
R-high-1970-44-65,high,max,1970,65,2043,73,0,59076,41839.831608725,151
R-high-1970-44-65,high,max,1970,65,2044,74,0,60492,41982.063438623474,151
R-high-1970-44-65,high,max,1970,65,2045,75,0,61944,42126.17953744619,151
R-high-1970-44-65,high,max,1970,65,2046,76,0,63432,42271.55496945566,151
R-high-1970-44-65,high,max,1970,65,2047,77,0,64956,42417.59909509516,151
R-high-1970-44-65,high,max,1970,65,2048,78,0,66516,42563.75408953143,151
R-high-1970-44-65,high,max,1970,65,2049,79,0,68112,42709.493837885835,151
R-high-1970-44-65,high,max,1970,65,2050,80,0,69744,42854.32257445382,151
R-high-1970-44-65,high,max,1970,65,2051,81,0,71412,42997.77372984511,151
R-high-1970-44-65,high,max,1970,65,2052,82,0,73128,43146.488925488295,151
R-high-1970-44-65,high,max,1970,65,2053,83,0,74880,43292.69196804154,151
R-high-1970-44-65,high,max,1970,65,2054,84,0,76680,43442.804186504334,151
R-high-1970-44-65,high,max,1970,65,2055,85,0,78516,43589.40127282813,151
R-high-1970-44-65,high,max,1970,65,2056,86,0,80400,43738.69056586387,151
R-high-1970-44-65,high,max,1970,65,2057,87,0,82332,43889.98019280694,151
R-high-1970-44-65,high,max,1970,65,2058,88,0,84312,44042.61548774771,151
R-high-1970-44-65,high,max,1970,65,2059,89,0,86328,44189.835092603185,151
R-high-1970-44-65,high,max,1970,65,2060,90,0,88404,44343.46318512384,151
R-high-1970-44-65,high,max,1970,65,2061,91,0,90528,44496.68005886356,151
R-high-1970-44-65,high,max,1970,65,2062,92,0,92700,44648.96624727888,151
R-high-1970-44-65,high,max,1970,65,2063,93,0,94920,44799.832948998606,151
R-high-1970-44-65,high,max,1970,65,2064,94,0,97200,44954.37053255956,151
R-high-1970-44-65,high,max,1970,65,2065,95,0,99540,45111.81321457075,151
R-high-1970-44-65,high,max,1970,65,2066,96,0,101928,45266.10647397194,151
R-high-1970-44-65,high,max,1970,65,2067,97,0,104364,45416.88509756043,151
R-high-1970-44-65,high,max,1970,65,2068,98,0,106872,45574.042890936646,151
R-high-1970-44-65,high,max,1970,65,2069,99,0,109440,45731.63148414502,151
R-high-1970-44-65,high,max,1970,65,2070,100,0,112068,45889.066506974516,151
R-high-1970-44-65,high,max,1970,65,2071,101,0,114756,46045.79699662506,151
R-high-1970-44-65,high,max,1970,65,2072,102,0,117504,46201.304115248866,151
R-high-1970-44-65,high,max,1970,65,2073,103,0,120324,46359.723329961416,151
R-high-1970-44-65,high,max,1970,65,2074,104,0,123216,46520.31764591178,151
R-high-1970-44-65,high,max,1970,65,2075,105,0,126168,46677.95008472176,151
R-high-1970-44-65,high,max,1970,65,2076,106,0,129204,46840.92971803794,151
R-high-1970-44-65,high,max,1970,65,2077,107,0,132300,46999.84032558728,151
R-high-1970-44-65,high,max,1970,65,2078,108,0,135468,47158.52884354521,151
R-high-1970-44-65,high,max,1970,65,2079,109,0,138720,47320.530019130725,151
R-high-1970-44-65,high,max,1970,65,2080,110,0,142056,47485.071123704,151
R-high-1970-44-65,high,max,1970,65,2081,111,0,145464,47647.49002888041,151
R-high-1970-44-65,high,max,1970,65,2082,112,0,148956,47811.18354182664,151
R-high-1970-44-65,high,max,1970,65,2083,113,0,152532,47975.493272431326,151
R-high-1970-44-65,high,max,1970,65,2084,114,0,156192,48139.7977109182,151
R-high-1970-44-65,high,max,1970,65,2085,115,0,159936,48303.51066268513,151
R-high-1970-44-65,high,max,1970,65,2086,116,0,163776,48469.63136640028,151
R-high-1970-44-65,high,max,1970,65,2087,117,0,167700,48633.946249731984,151
R-high-1970-44-65,high,max,1970,65,2088,118,0,171732,48802.791758025174,151
R-high-1970-44-65,high,max,1970,65,2089,119,0,175848,48968.619748349236,151
R-high-1980-44-65,high,max,1980,65,2045,65,0,70752,48116.22521363478,152
R-high-1980-44-65,high,max,1980,65,2046,66,0,72444,48277.21856802948,152
R-high-1980-44-65,high,max,1980,65,2047,67,0,74184,48443.67219764979,152
R-high-1980-44-65,high,max,1980,65,2048,68,0,75960,48606.99321427638,152
R-high-1980-44-65,high,max,1980,65,2049,69,0,77784,48774.302159474275,152
R-high-1980-44-65,high,max,1980,65,2050,70,0,79656,48944.76828100903,152
R-high-1980-44-65,high,max,1980,65,2051,71,0,81564,49110.379439045064,152
R-high-1980-44-65,high,max,1980,65,2052,72,0,83520,49277.90661657343,152
R-high-1980-44-65,high,max,1980,65,2053,73,0,85524,49446.63712439616,152
R-high-1980-44-65,high,max,1980,65,2054,74,0,87576,49615.8974887494,152
R-high-1980-44-65,high,max,1980,65,2055,75,0,89676,49785.05207272575,152
R-high-1980-44-65,high,max,1980,65,2056,76,0,91836,49960.02968665018,152
R-high-1980-44-65,high,max,1980,65,2057,77,0,94032,50127.07838373928,152
R-high-1980-44-65,high,max,1980,65,2058,78,0,96288,50298.597590903446,152
R-high-1980-44-65,high,max,1980,65,2059,79,0,98604,50473.71072503758,152
R-high-1980-44-65,high,max,1980,65,2060,80,0,100968,50645.5679706301,152
R-high-1980-44-65,high,max,1980,65,2061,81,0,103392,50819.64413933834,152
R-high-1980-44-65,high,max,1980,65,2062,82,0,105876,50995.188245921236,152
R-high-1980-44-65,high,max,1980,65,2063,83,0,108420,51171.49060609385,152
R-high-1980-44-65,high,max,1980,65,2064,84,0,111012,51342.33108601339,152
R-high-1980-44-65,high,max,1980,65,2065,85,0,113676,51518.28891882203,152
R-high-1980-44-65,high,max,1980,65,2066,86,0,116412,51698.43405980713,152
R-high-1980-44-65,high,max,1980,65,2067,87,0,119208,51876.662821566664,152
R-high-1980-44-65,high,max,1980,65,2068,88,0,122064,52052.45500635611,152
R-high-1980-44-65,high,max,1980,65,2069,89,0,124992,52230.337010839314,152
R-high-1980-44-65,high,max,1980,65,2070,90,0,127992,52409.54956241463,152
R-high-1980-44-65,high,max,1980,65,2071,91,0,131064,52589.37517485506,152
R-high-1980-44-65,high,max,1980,65,2072,92,0,134208,52769.13656300483,152
R-high-1980-44-65,high,max,1980,65,2073,93,0,137424,52948.19503088842,152
R-high-1980-44-65,high,max,1980,65,2074,94,0,140724,53130.47964877362,152
R-high-1980-44-65,high,max,1980,65,2075,95,0,144108,53315.15147112646,152
R-high-1980-44-65,high,max,1980,65,2076,96,0,147564,53497.06628984049,152
R-high-1980-44-65,high,max,1980,65,2077,97,0,151104,53679.9990367161,152
R-high-1980-44-65,high,max,1980,65,2078,98,0,154728,53863.23597383931,152
R-high-1980-44-65,high,max,1980,65,2079,99,0,158436,54046.1036196006,152
R-high-1980-44-65,high,max,1980,65,2080,100,0,162240,54231.97850924802,152
R-high-1980-44-65,high,max,1980,65,2081,101,0,166140,54420.02140322136,152
R-high-1980-44-65,high,max,1980,65,2082,102,0,170124,54605.58680999568,152
R-high-1980-44-65,high,max,1980,65,2083,103,0,174204,54791.931070402454,152
R-high-1980-44-65,high,max,1980,65,2084,104,0,178392,54982.040010026896,152
R-high-1980-44-65,high,max,1980,65,2085,105,0,182664,55167.77005607691,152
R-high-1980-44-65,high,max,1980,65,2086,106,0,187056,55359.3650160791,152
R-high-1980-44-65,high,max,1980,65,2087,107,0,191544,55548.84078985488,152
R-high-1980-44-65,high,max,1980,65,2088,108,0,196140,55739.056060717034,152
R-high-1980-44-65,high,max,1980,65,2089,109,0,200844,55929.288162148296,152
R-high-1980-44-65,high,max,1980,65,2090,110,0,205668,56122.130016664356,152
R-high-1980-44-65,high,max,1980,65,2091,111,0,210600,56313.53345595513,152
R-high-1980-44-65,high,max,1980,65,2092,112,0,215652,56506.04262960084,152
R-high-1980-44-65,high,max,1980,65,2093,113,0,220836,56701.98538490351,152
R-high-1980-44-65,high,max,1980,65,2094,114,0,226128,56894.42676536955,152
R-high-1980-44-65,high,max,1980,65,2095,115,0,231552,57088.799689462794,152
R-high-1980-44-65,high,max,1980,65,2096,116,0,237108,57284.29513541388,152
R-high-1980-44-65,high,max,1980,65,2097,117,0,242808,57482.98986371321,152
R-high-1980-44-65,high,max,1980,65,2098,118,0,248628,57678.423930078105,152
R-high-1980-44-65,high,max,1980,65,2099,119,0,254604,57878.272696511725,152
R-high-1990-44-65,high,max,1990,65,2055,65,0,100404,55740.871228756376,152
R-high-1990-44-65,high,max,1990,65,2056,66,0,102816,55933.298622137554,152
R-high-1990-44-65,high,max,1990,65,2057,67,0,105288,56127.48669460547,152
R-high-1990-44-65,high,max,1990,65,2058,68,0,107808,56316.375966684514,152
R-high-1990-44-65,high,max,1990,65,2059,69,0,110400,56511.88252042665,152
R-high-1990-44-65,high,max,1990,65,2060,70,0,113052,56706.90466499955,152
R-high-1990-44-65,high,max,1990,65,2061,71,0,115764,56900.77843688451,152
R-high-1990-44-65,high,max,1990,65,2062,72,0,118536,57092.87878195738,152
R-high-1990-44-65,high,max,1990,65,2063,73,0,121380,57288.281956905295,152
R-high-1990-44-65,high,max,1990,65,2064,74,0,124296,57486.095058796534,152
R-high-1990-44-65,high,max,1990,65,2065,75,0,127272,57680.035075797154,152
R-high-1990-44-65,high,max,1990,65,2066,76,0,130332,57880.289900377815,152
R-high-1990-44-65,high,max,1990,65,2067,77,0,133464,58080.55606014339,152
R-high-1990-44-65,high,max,1990,65,2068,78,0,136656,58275.00566382062,152
R-high-1990-44-65,high,max,1990,65,2069,79,0,139944,58478.32087369509,152
R-high-1990-44-65,high,max,1990,65,2070,80,0,143292,58674.52009420524,152
R-high-1990-44-65,high,max,1990,65,2071,81,0,146736,58877.75861912906,152
R-high-1990-44-65,high,max,1990,65,2072,82,0,150264,59082.18240718406,152
R-high-1990-44-65,high,max,1990,65,2073,83,0,153864,59282.3748416042,152
R-high-1990-44-65,high,max,1990,65,2074,84,0,157560,59486.92741437687,152
R-high-1990-44-65,high,max,1990,65,2075,85,0,161340,59690.41648174663,152
R-high-1990-44-65,high,max,1990,65,2076,86,0,165204,59892.177898042944,152
R-high-1990-44-65,high,max,1990,65,2077,87,0,169176,60100.11327983034,152
R-high-1990-44-65,high,max,1990,65,2078,88,0,173232,60304.76768406579,152
R-high-1990-44-65,high,max,1990,65,2079,89,0,177396,60513.78851840912,152
R-high-1990-44-65,high,max,1990,65,2080,90,0,181644,60718.1552288822,152
R-high-1990-44-65,high,max,1990,65,2081,91,0,186012,60929.198394462575,152
R-high-1990-44-65,high,max,1990,65,2082,92,0,190476,61138.07430592237,152
R-high-1990-44-65,high,max,1990,65,2083,93,0,195036,61344.16585294834,152
R-high-1990-44-65,high,max,1990,65,2084,94,0,199728,61557.989635872975,152
R-high-1990-44-65,high,max,1990,65,2085,95,0,204516,61767.461901571325,152
R-high-1990-44-65,high,max,1990,65,2086,96,0,209424,61979.191574327204,152
R-high-1990-44-65,high,max,1990,65,2087,97,0,214452,62192.29004858392,152
R-high-1990-44-65,high,max,1990,65,2088,98,0,219600,62405.917767581625,152
R-high-1990-44-65,high,max,1990,65,2089,99,0,224868,62619.28248016353,152
R-high-1990-44-65,high,max,1990,65,2090,100,0,230268,62834.91177371914,152
R-high-1990-44-65,high,max,1990,65,2091,101,0,235788,63048.69623225426,152
R-high-1990-44-65,high,max,1990,65,2092,102,0,241452,63266.26697179892,152
R-high-1990-44-65,high,max,1990,65,2093,103,0,247236,63480.465407007934,152
R-high-1990-44-65,high,max,1990,65,2094,104,0,253176,63699.7779609301,152
R-high-1990-44-65,high,max,1990,65,2095,105,0,259248,63917.20711500592,152
R-high-1990-44-65,high,max,1990,65,2096,106,0,265476,64137.88457314445,152
R-high-1990-44-65,high,max,1990,65,2097,107,0,271836,64355.15317696428,152
R-high-1990-44-65,high,max,1990,65,2098,108,0,278364,64576.78458931521,152
R-high-1990-44-65,high,max,1990,65,2099,109,0,285048,64799.00502582549,152
R-high-1990-44-65,high,max,1990,65,2100,110,0,291888,65020.988978133304,152
R-high-1990-44-65,high,max,1990,65,2101,111,0,298896,65244.57765081349,152
R-high-1990-44-65,high,max,1990,65,2102,112,0,306060,65466.31350489836,152
R-high-1990-44-65,high,max,1990,65,2103,113,0,313404,65690.54092370588,152
R-high-1990-44-65,high,max,1990,65,2104,114,0,320928,65916.31242732581,152
R-high-1990-44-65,high,max,1990,65,2105,115,0,328632,66142.73282156214,152
R-high-1990-44-65,high,max,1990,65,2106,116,0,336516,66368.95717378445,152
